SMSes,Labels
Have u been to hershey?,0.0
Have you asked the rates in G9 or G8 . That will be ideal for you .,0.0
So later u going?,0.0
I thunk if u until siooooo happy. Poke bblp,0.0
kk.. thanks. luckiky today don't have,0.0
No not yet. Either sexual discrimination or gender discrimination.,0.0
Cake buy already. Disclaimer: most likely cake will topple over cosbox quite big.,0.0
Hmmmmmm but not as nice as teh tarik one leh lol.... so got enuff kafor mj or not,0.0
The minor rejected me again. Haha. Did u receive any news?,0.0
Hee justtot of msg u. Go safe sweety. Love my mum mum,0.0
s at da second floor...,0.0
"That's the trouble with classes that go well - you're due a dodgey one ??_ Expecting mine tomo! See you for recovery, same time, same place ",0.0
"Hi dear, any big problems today?  Hope everything is going almostaccording to plan. :-)",0.0
Then you think it's wow?,0.0
i will be slightly late. sorry!,0.0
SD?  No da. Only have micro,0.0
"I don't have the biometric passport yet, so my passport number is thesame as my ic number S <#> E. Same with joshua. Planned to make thebiometric one after shakedown when we have time.",0.0
Will u be using your template or mine?,0.0
"Hey simon, what's your email address in UOL ar? I've a sch proj whichmay need u to pull string leh. I send the details to u then u help mesee see lah. Then see whether need to tell your bosses anot. Haha.Thanks.",0.0
"Your house omg! Sorry sorry!! Haha ok ok ah..  <DECIMAL> / <#>  forstats,  <#> / <#>  for ecology and  <#> / <#>  for inorganic chem!",0.0
Ohhhhhh ok how abt mon morn/?,0.0
found the graphic for t-shirt design. ticket also book already.,0.0
Lol but I dun understand wat is it trying to ask us in the firstplace.... where is the s4 sia?,0.0
I'm sorry :( just know that none of it was an attack on you. You'rethe best girlfriend,0.0
Bblp reaching northpt in 5 min,0.0
Lols Ryan will be late le. Need gothere ourselves,0.0
How long does it take to go the hospital from jp?,0.0
Kiss u. Hee. Where is my baobei already?,0.0
You got orange and hot pink pens?,0.0
Were they all to your satisfaction?,0.0
"Hi Andreu. Washing machin model WP <#> . Spare parts shop. <#>  B,galle rd,Col 6. Now they ask 2 bring our one. May God bles u.",0.0
Ok.. Juz nw u dum dum until so cute leh.. hee. I feel so in love wifeu. Enjoy ur dinner. I reach home tell u:-),0.0
Hey weiyi... Tmr meet u at 11? At arts?,0.0
what I meant to say is cant wait to see u again getting bored of this bridgwater banter,0.0
"Hmm hope I can find the koi shop, cause I never go clementi buy before.",0.0
Can you call me plz. Your number shows out of coveragd area. I have urgnt call in vasai &amp,0.0
"Haha... I brought ur wallet out, u la nvr take out... Bt nvm, cos i forgot to brin money out oso....",0.0
good morning i am sure you must be running very busy request you to give time to meet today regards,0.0
O i played smash bros  <#>  religiously.,0.0
R we meetin at 11 at orchard mrt?,0.0
Awww means tmr only a few of us going lo. No people no fun. =(,0.0
Alright.,0.0
"erm...ok, then nmind. we go to BK then.",0.0
Yes wifey! Callusoon,0.0
s somethin like nus version of chingay lor... If u wan can go c c lor...,0.0
"Yes, thanks! See you later!",0.0
Just came from Zero point to G-13. All was clear.,0.0
Take care of your health,0.0
Should be ok. Thanks.,0.0
Good luck for ur test!,0.0
Wow v v impressed. Have funs shopping!,0.0
Yea he send already. No pro.,0.0
all websites and bigger shops in Singapore plaza pindi saddar were quoting 2 3 k above if available,0.0
Siva is in hostel aha:-.,0.0
India took some great catchs :-),0.0
"sorry brah, just finished the last of my exams, what up",0.0
"Thursday, 2: <#>  or  <#> pm better for us.  Ok with you?  My wifeAlicia will be at home.",0.0
Wow you back. Okay we meeting  <#> pm at loft today for checking into prepare the things.,0.0
I came hostel. I m going to sleep. Plz call me up before class. Hrishi.,0.0
"Haha it's okay de, you should sleep more! I think I shall findsomewhere to sit and sleep haha:P thanks >< I owe you alot haha><",0.0
when? I'll be on time.,0.0
Watching a documentary thing lol,0.0
You want thurs? I dunno which you want? As soon as everyone replies me!,0.0
To*,0.0
yo I just realized the mattress won't fit in a van and we need tomove fast on the  <#> st.. I think we should rent a van just that day,0.0
Is xy going 4 e lunch?,0.0
I sitting at the centre block... Six row fr the bottom. Ã,0.0
Yes can...U go atm machine can liao,0.0
Thanks:DDD,0.0
"Icic. It's okay. Aiya must be the soc mods which pull u down is it?Hmm.. I think is  <DECIMAL>  and above. Can de lah, year 1 istougher.",0.0
\HI BABE UAWAKE?FEELLIKW SHIT.JUSTFOUND OUT VIA ALETTER THATMUM GOTMARRIED 4thNOV.BEHIND OURBACKS ?? FUCKINNICE!SELFISH,0.0
"Hi Andreu,good morning.Can u pls text an email id 4 me 2 send 2 observer. May God bles u.",0.0
Birds Tat lives in lake will fly away whn the lake dries up. Bt the lotus tat grows in the same lake wil die wit the lake.Tats comitment in friendship!! Gud nt,0.0
Yeah not bad. Quite interesting.,0.0
Come at 8,0.0
"Hi Andreu,good morning! I got up now.Have a nice day. May God bles u.",0.0
Pretty sure its 1st n 2nd.,0.0
"Hehehe kidding. Not bad,but probably not your type of movie.",0.0
I accident went to lunch first,0.0
Hahahaha that's always the case isnt it?,0.0
i sent u mail on dipesh.tech ,0.0
"Aww sorry, she said she going home after movie.",0.0
ll be happy to accompany u to watch soccer. Ã if tml u still wan me to watch wf u t,0.0
"Oh sigh I probably won't get a chance then haha:/ vivian says if shegets, I have to help her tell them she agrees to go coz she'll be inJapan then haha!",0.0
Ok. When its up tell me.,0.0
"I'm going out for dinner, you want anything from wcp?",0.0
Got dc. Not coming online again. Gd night!,0.0
Hammmmmaaahh.... Rchd bk thampi uncl's hws...,0.0
Or remind me in a few hrs.,0.0
Has anyone visited chitral on their own vehicle recently? How's the road?,0.0
i just saw your name on the back of a bus in big bold letters,0.0
About $6 to $8.,0.0
"Y cant u try new invention to fly..i'm not joking.,",0.0
Iszit thought malay more lenient.,0.0
no phone man ll go to ma room and download i ve asked ishan to,0.0
U can go find him first. I'll be there in  <#> minutes,0.0
yeiyei coming out le ma?,0.0
Just left house lol.,0.0
Wow so fast one side? Haha yeah male! He's v cool guy (: haha newbatch coz the old one old liao! Haha I shall find for you! Tmr go? (:,0.0
It's in Dothraki xD but I said what the bottom translates to,0.0
"t started compiling e prog... Only have a written out sol... Must check tmr, la... Sorry...",0.0
Uhhuh! idk! A green packet! They showed us some rations for  <#> hrsone! Haha night vision haha! Ohh shucks try to leave early if can!Tonight sleep early!,0.0
Only saturday and sunday holiday so its very difficult:),0.0
and there's a clear dubba around the copy/paste of the signature,0.0
"Hey, no one interested leh.",0.0
On ma way to school. Can you pls send me ashley's number,0.0
Ya they can't. So u go with teck guan ar.,0.0
Ugh hopefully the asus ppl dont randomly do a reformat.,0.0
Goodnight ryan dear <3,0.0
Ohh haha! Okay thanks! (: but tenghiang will be joining us for dinner!,0.0
m free...,0.0
Bout same as holiday,0.0
Where is that one day training:-),0.0
Hehe :) you so free now?,0.0
Ya! Me and miwa are meeting at ÃutrÃ¤m mrt at 2 to get her perfume or whatever nice thing we see.. You join us?,0.0
"Good seeing you all. I think you donÂt feel the winter vibe, everyone else is bundled up",0.0
Ohh right!!!! HAHA!!! Well I dun like complicated stuff so I shalljust avoid it:D omg I slept from my last sms to you until now o.o,0.0
Ya recess week let u still want tutorial? Lol it's on 4 mar lecturetime. See lesson plan,0.0
Yoyo are you coming soon??????,0.0
The guy beside me cropping some chiobu pic for wallpaper,0.0
Yeap she did! No omg no please don't consider that LOL. I dun thinkits right for Joel to Tioman and Xi'an as their honeymoon haha itsjust damn ridiculous! Yeah I think ok la haha only the part where mystomach pain then uhh haha I think that's where Mako got curious haha!Yeap shiok! (:,0.0
hi friends good morning,0.0
Oh my god that's awful! I take it people were pretty injured?,0.0
No i am nt in mes wen u cal..k u wait for sometime na anyways i vil cal u na,0.0
Lol thanks for the spam again eh.,0.0
hey,0.0
Leaving amk! About half an hour bah! If you want can go cineleisure first!,0.0
Haha u din buy I also can treat u movie arh lol... haha then u gotbuy anything else? Same! I also 2 put I dunno lol,0.0
Would look forward to that,0.0
You are still safe if got  <#> gb hahaha,0.0
LOL I GOT YOU. haha yeah tmr major! Nope my test is at 1 haha,0.0
m at the bus stop already...,0.0
Naughty girl,0.0
I tell them Ã© corrected time liaoz...,0.0
Ok. Not sure yet,0.0
"Haha whatever it is, its still stupid to ask us in the assignment.The last part of the assignment always ask personal qns, but dontexpect a real personal ans.",0.0
Lol at home. Im going expo later.,0.0
Lol actually I learnt abit of mindreading only XD,0.0
cal me whn u rech  ,0.0
It's ok. Hope u had a good time with ur friends. But remember to doyour revision. :),0.0
Please tell me you have some of that special stock you were talking about,0.0
Aight haha,0.0
arey toh accha hainamake new frnds n njoi ur lifed way u always do n plsss dnt be sad,0.0
Wat the! I will break it soon,0.0
Lol cannot finish assignment? What you need to do? Javascript canusually just copy and paste from sites,0.0
Oh ok sure thing but can i pick the bots up earlier to work on just coding,0.0
it will be hep you in active,0.0
Lol how u know. Sian where u go?,0.0
"Cargills- <DECIMAL> ,Milco- <DECIMAL> ,Nestle- <DECIMAL>",0.0
Yes earning  <#> $ per day,0.0
Vivian haha! My friends all pass chinese long ago! Chem O! Hahahawhat the you talking to him!?! Haha how did you come in today! Pokepoke sleepy head! sleep abit bah!,0.0
ok....still waiting for an ans.......,0.0
Whats the plan for tomorrow?,0.0
Aww =( I totally understand.. finals are killing me. We need a support group,0.0
Haha alright. Next week you free?,0.0
They got rehearsal le...,0.0
"Anyone noe where got sell nice, cute, gd quality bathin towels? In town?",0.0
Then Thursday we go out la,0.0
"Haha bo pian I not that rich, he fun have the best gf like I do =p",0.0
Wah. So late ah? I need to be at orchard by 530,0.0
"Oh god they're free now, huh?",0.0
Hmm I'll ask around ba,0.0
worlds best lines said by a girl to her lover              okay  karlod,0.0
Watching vampire diaries :)),0.0
i will talk to you at evening after coming from work,0.0
Poke poke poke ~ haha once ms lee finish the briefing and leave allhell gonna break loose haha._.,0.0
Ok but we mayb studying,0.0
Kallis now,0.0
Wth! Tetris where got fun. Eh I go nap ttyl,0.0
A day is going to end again. It is nice to have a friend like U making my everyday seems so great. Thank U my good friend lastly gd nite n sweet dreams...,0.0
No rush. Let ur body rest while u train ur mind,0.0
"Hahaha not next monday, coming monday. I have lessons from  <#> am to <#> pm. Probably I meet you at 1pm?",0.0
"Bloody hell, cant believe you forgot my surname Mr . Ill give u a clue, its spanish and begins with m... ",0.0
"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please ",0.0
s goin on...,0.0
Caw caw... I just realised that's are five unnamed heart shards,0.0
"Haha post on her Facebook! She'll reply one! Hahaha I thought yunimight come online often, since she talked to timo before! Hahaha howdid it get to Mako asking us whether we're tgt on Sunday night! Hahahamaybe coz I mentioned shichan then you mentioned that! Hahaha but socool!!",0.0
"Then gimme blood worms! See,told you it need other food!",0.0
know that,0.0
" Missed ur call, sry. What's up?",0.0
The guy did some bitching but I acted like i'd be interested in buying something else next week and he gave it to us for free,0.0
not my biz. i am so sick staying at home.,0.0
Haha. Icic. But seriously no aircorn loh. Wah jialat. Like that how?,0.0
Hey I just reached home eh. Dont think I'm free tmr afternoon. Sorry!,0.0
I will be arriving at,0.0
Thanks for the lift home gal,0.0
Hey let me know when you're home,0.0
"Playin space poker, u?",0.0
Why? Me anything. When u going sch again?,0.0
Hmmmm but I can't be home early enuff to dl.LOL.,0.0
I thought slide is enough.,0.0
10 mins.. Will recharge nd call,0.0
" I miss hanging out with you. Let's catch up soon, okay?",0.0
Right?! Me and <name>maybe strategically coordinated arguments against them,0.0
Can eat the bread?,0.0
I'm not so sure but i think it's western.,0.0
"Hi, can I get the promised update about when the contractors arecoming?  Wednesday is ok this week.",0.0
where do i get that,0.0
Awww that sounds bad. Take care and good night! dang ran xiang ni la lol,0.0
Ok. Thnx. :-),0.0
about  <#> mins.,0.0
 Let's have a game night at my place. Fun guaranteed!,0.0
"May the noor of this month illuminate ur heart, mind and soul n mayall ur duas be answered. Remember me in your prayers. EID MUBARAK",0.0
Ahh darn I'm not free tmr...,0.0
wtc? Ã going? v far leh...,0.0
"Ok can, i wil upload again. But u make changes to carfinal1.Clp is it?",0.0
Hey gals me in arundati..ll come after eating..,0.0
what are you doing idiot.,0.0
"Likewise, Try turpentine or petrol as well I guess",0.0
WHOSE GUILTY? Wife Dreaming In d Middle of d nite Sudnly Shouts-Quick My Husbnd Is Back Man GetsUp & Jumps Out of Window & RealisesDamn  Im D HUSBAND!'' ,0.0
ok! see you then,0.0
"s fow... Aiyo den die la, i dun have to go to sch nxt wk liao...",0.0
"Hi recouped, online if you still fancy a natter",0.0
"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0.0
We were almost the only car on the road most of the time. Got lucky,0.0
Hmmm.... Both choices includes bbq oso rite... Den i thk dun have to book chalet lor...,0.0
when u ready u sms me i go fetch u k?,0.0
Lol I have no memory of that happening.,0.0
Lol?! Umm yeah I have.,0.0
How i noe... She's in da car now... Later then c lar... I'm wearing shorts...,0.0
"as an update, I have implemented WEKA Experiment API to get standard deviations of the classifiers",0.0
Need to go my room pack stuff dude! I'll see when I'm done then Ijoin you all!,0.0
then sunday.. wat time u can?,0.0
Yep get with the program. You're slacking.,0.0
ahhh that would be good as well!!,0.0
Is ur paper in e morn or aft tmr?,0.0
I have paid and sent receipt to you.,0.0
Uh sure.. he's in class so after ^^,0.0
Ok..:-)  where shall I meet u all?,0.0
Still can't? Working fine here,0.0
Hi Dear Call me its urgnt. I don't know whats your problem. You don't want to work or if you have any other problem at least tell me. Wating for your reply.,0.0
s the best IT poly in Singapore? Is there something like a statistic?,0.0
Could you send your moms nr. pls?,0.0
Yeah lo. Hmm what does lynette wants?,0.0
"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon....",0.0
Think before dinner. What time you gotta go back by?,0.0
Hmm I'm ponning! Chest is really too congested. Wa so late then eatlunch! Drop it? You don't need it to grad?,0.0
 Wanna chat l8r? Got some news to share.,0.0
"opps.,sorry,forgot to tel u.. i think i smoked well for e test jus now.. hope can score. u goin at wad time? wan me to go wf u? im still in sch doin proj",0.0
Oooh bed ridden ey? What are YOU thinking of?,0.0
Sure np.. I have a little shopping to do.. buzz me when you are done :-),0.0
Eh I thought you all together? Set a time then go down only mah.,0.0
"Ya, direct to wdl int",0.0
can we skype tonight ?,0.0
I'm so addictd 2ur msgs dat if u dnt sms me i'l use noodles 2hang myself Use sponge 2hit me Ruber knife 2cut my vein &Water pistol 2 blow my head.So keep msgin. Gudnyt,0.0
Whats up ? where you brother ?,0.0
Hey sorry man I just found a better deal.,0.0
"s wawa... Gee... We shld try to walk to everywhere, haha, save money n jian fei...",0.0
ll pay first..n they will mail e receipt to ur house..,0.0
"Thanks and same to you, but this number doesnt have a name. I lost all of my contacts",0.0
"ll motivate me. Anyway nvm lah, think troublesome for u too. U study hard at home k.",0.0
Oth! Cannottake it le! Buay lun liao!,0.0
 Hmu if u need a hand.,0.0
SRM University - SRM ASV is recruiting! Registrations close tonight at 8pm. Recruitment exam tomorrow 5-7pm. To register please visit: tinyurl.com/srmasv,0.0
"Hi Yeng Chin, sure I will try to do so.  Also, can you sms your ICnumber to me?  Just for record keeping.  Will try to let you know bytwo weeks time.",0.0
"Ok, i cannot let my dear too bored..",0.0
Can't 2moro only family day. But sj and me will train together. 2weeks later see how big u are,0.0
"Hhaha if possible, please pass me the forms asap. Because I orderedfood already but not tshirts.",0.0
wat do u think  whose goin   make it,0.0
that's good.. her memory got  recover? so what was the cause? dunnoyet. need to buy an engagement present for ben's sister tmr.. u?,0.0
Lols okay.. but everyone going le! U sure u wanna disappoint us,0.0
"Ask liao, he said jus plan 2 stay at e beach, nothing else planned yet. Then u think need 2 bring clothes 2 change?Haha how u know? Thought it jus send 2 sms t all.",0.0
"it is quite huang miu, but still not bad cos e myth is well written",0.0
"Hey, are in interested in IFG bowling?",0.0
Ok. How bout e birthday boy? :-D,0.0
Hahaha thanks a lot chuan! Damn stressed Lol. You jia you too OK! BTWsteph back liao. Meet up soon!!,0.0
 Plz RSVP by 2moro! ??,0.0
"August 4... Haha, really enjoyin my tai tai life lor...",0.0
well i have a mohini part  around me now p,0.0
Can i use short form in messings ?,0.0
What LOL drunk hahaha!!! I have a devil hairband that can flash:D,0.0
Okay. Up to you dear.,0.0
If I had teleportation powers I would definitely use them,0.0
Sitting at home,0.0
Sorry i now then c ur msg... Yar lor so poor thing... But only 4 one night... Tmr u'll have a brand new room 2 sleep in...,0.0
dont feel lonely i will be there for you,0.0
"Teach me, Lord, what you want me to do, and I will obey you faithfully",0.0
Haha that is wat I tink lah not really arga arga arh.. it say bestrepresented arh so a difference of  <DECIMAL>  is better. Than<DECIMAL>,0.0
Do you come home Friday our Saturday from camp?,0.0
Haha oops sorry forgot to inform you.,0.0
Vivian why no reply,0.0
Ruby,0.0
Alvin chia transferred $ <#>  to  <#>  for assignment A5t2.,0.0
Yeah how I wish I could have koi now. It would probably kept me awaketo study all the way till night.,0.0
"Should be can, u try go ebay search for some books to check whethergot people sell books online first?",0.0
" Hey, just scored tix 2 the game. U in?",0.0
"Hey... Now rainin cats and dogs, u still goin 4 bio? My lab juz finish, dunno where to go now, rain lk crazy...",0.0
Il ttyl. ,0.0
cant make it got food poisining,0.0
Did you apply?,0.0
"I duno of seniors there,we anti-fow Ã¶ne",0.0
Hey you on your way? I cant go in yet. =(,0.0
"Coz 5ppl in the group,4 activities! Compiling is difficult okay!!",0.0
s y nd to pay lor...,0.0
i came down for some tea ten mins back didnt see a point in waking you up that early just text me if youre awake im waiting near athicas,0.0
Ok. So where u all having dinner?,0.0
"Aiya. V fast one. Graduate le also v sian one loh. Okay lah, freethen treat u eat. Haha.",0.0
"And very importantly, all we discuss is between u and i only.",0.0
No. I actually think the first was a test transaction,0.0
I'm in school now n i'll be in da lab doing some stuff give me a call when ? r done.,0.0
Cny got use bike or not? Mon or tue night wanna go pump?,0.0
Which u going? I not much preference.,0.0
s lian se..,0.0
"ll read it tmr... Makin cookies now... Tt stupid joselyn suddenly cancel her hsewarmin, makin cookies 4 her halfway... Haiz...",0.0
where to meet?,0.0
Yeah im serious lol. Im still at the bus stop.,0.0
Happiness to me is.. to have my baobao!! Hee. Xoxo,0.0
"Haha.. Okie... Juz hope he wont come tmr... I wont b so unlucky one... Hiya, cya tmr den...",0.0
What time you think you'll have it? Need to know when I should be near campus,0.0
Dear dear sayang u. Yesterday I really Concussed..till abt  <DECIMAL>am Hugsss u tight tight!love my yei yei baby,0.0
"ok lor.. if u say so. :-p then kiss u somemore. take a break nw andthen ar, my wonderful boy.. i gg out to temple soon.",0.0
Don't forget to bring the note,0.0
Yea... I'm at sac. boss is here. Opps.,0.0
Should be home by  <TIME> pm.  Still on bus.,0.0
Hahahaha oh yeah you brought them just now?,0.0
"I pasted chun min's reply for u. Haha. Actually, quite sad sia. Somany pple have mid autumn msgs but no one send me except u. They onlysend me after i send them your msg. Haha.",0.0
"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  <#> k help pls I will load d card abi hw,keep me posted luv. 2 mj",0.0
"Ohh its a condo, wow quite nice!",0.0
Sure! I hear you singing and the base line!,0.0
Yeah going home. Yesh lor again:)),0.0
"wa. u teach me to be naughty then now want to knock my head, so poorthing hor.",0.0
LOL that one too expensive la. Send mms to malaysia eh.,0.0
Call me back,0.0
Dis pain s unbearabl....i tink i cnt liv nymr andrw....g.b,0.0
"WSalam baby, sorry just read ur msg",0.0
Any plans later?,0.0
"For the central limit theorem, each set is also a random variable sothe theorem still holds.",0.0
Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all,0.0
"Sorry about that; this is my mate's phone and I didn't write it. Love, Kate.",0.0
"Hey, later still have IS <#>  lecture mah? If don't have, wanna joinus for lunch? Haha.",0.0
Oh sian I forgot abt that. Can't take  <#>  this sem liao :(,0.0
Game of thrones!,0.0
ok. i come for dinner. having lunch now,0.0
What u mean u almost done? Done wif sleeping? But i tot u going to take a nap.. Yup i send her liao so i'm picking her up at ard 4 smth lor..,0.0
Need a coffee run tomo?Can't believe it's that time of week already,0.0
Let me check that with ramc,0.0
"oooo. no wonder. he last minute.. haha. girl, rest early. u lookedreally tired",0.0
Wat the? Go where??,0.0
Haha I want to sleep somemore! Yeah watching some hk drama! V cute!,0.0
"Okay u go directly. Call sylvia when u reached bah. See whether ifdecki and her can meet u str. No need lah. Very near only, we can walkover. Btw, sylvia went to walk ard with decki. I'll wait for laurafirst. Haha.",0.0
"Shital Raorane Flat no.- <#> , bldg - 2/C, plot - 4, indrayani chs, NNP complex, santosh ngr, goregaon - east. Bus -  <#>  &  <#> .",0.0
You'll never know,0.0
Hahaha what the!!!!!!! slap hahaha whatcha doing now?,0.0
Just leaving NUS.   Should be back before 8.,0.0
Lol I know. The results say I'm perfectly fine. Yay!,0.0
Hee no need. Faster bao bao me,0.0
Relieving docs query related contact: <#>   <#> .,0.0
"Guys, any Co working or shared office spaces around bahria enclave?",0.0
ya i m pagal this i hav heard frm many,0.0
Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx,0.0
Thanx for everything u have done for me!!,0.0
"So many people seems to be special at first sight, But only very few will remain special to you till your last sight.. Maintain them till life ends.. Sh!jas",0.0
"Hi I can only come at around 8, so I go directly to your house?",0.0
Magnets! I should show you the email she sent me. It makes it soundlike I dun know my mentees at all.,0.0
Thanks bro =),0.0
David! You should come with us after SLUgS!,0.0
What class of  &lt,0.0
"m at soc now, if u free can come look 4 me... :)",0.0
I thot u changed it to Fri coz he bin not free?,0.0
Y u call ur own name? Ya lo sob sob sob... lol compile abit now lolater go back then compile lo,0.0
Oo. Icic. We inside le.:-),0.0
"Rain,u busy nw? Y so quiet? Speak up.",0.0
OH FUCK. JUSWOKE UP IN A BED ON A BOATIN THE DOCKS. SLEPT WID 25 YEAR OLD. SPINOUT! GIV U DA GOSSIP L8R. XXX,0.0
when will you be home,0.0
ger i dun think going.im having flu.took off fr sch to stay home rest.,0.0
i will let you get to some place where you can charge then,0.0
Wat time will the meeting end ar? I won't be meeting my gf lah buti'll be meeting my 8mc grpmates. Haha.,0.0
"Oh! I checking out next week haha! Yeah the lesson just ended, got scmtg now, sian haha today got 2 mtgs!",0.0
Got food poisoning. Lost 3kg le,0.0
Woah.... How come Ã¼ still watching tv now?,0.0
No lesson but i going school with ben i tink,0.0
Yo yo. Im at canteen 2 le.  Call me when you are here.,0.0
"ve decided already, then inform you k? hehe...",0.0
s cousin,0.0
Air pump difficult. Mr soh got send u?,0.0
Post! I know! I miss her family too!,0.0
"I'm at work, can I call you in an hour? I can't text that",0.0
Thanks a lot for your wishes on my birthday. Thanks you for making my birthday truly memorable.,0.0
If it's alright then book eh.,0.0
hee . good boy deserve one more kiss.my throat less pain aleady ding ding!!,0.0
Ok sure thing,0.0
I kno my increasing obsession nevr helps. Bt m nt able 2 control myself 2day. Y r u nt tokin 2 me? Wots rong? :( cmon!! M only texting coz u don pick up ur fone ,0.0
Lol naruto and khr. Out le!,0.0
hanks lotsly!,0.0
" K, gtg now. Bye! ??",0.0
Caw caw.. are you free anytime soon?,0.0
Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.,0.0
LG slp le. Tml we  <#> th meet? I call u up. Muacks. Love u lots,0.0
Half an hour more.,0.0
Hehe:P Huiwen there liao can help me find her? I told her to wait atcontrol station!,0.0
DayshowChargersClean ovenBring bag to commencementBlanketstuffed animal,0.0
"Haha dun have la! All of us dun have haha, i'm going to sit at thevotes counter in awhile!",0.0
 U R my bestie! ??,0.0
"Sorry forget 2 tell u. Think dont wan, u all go ahead.",0.0
Fetch us at 7pm,0.0
Haha! Must help me ah:P oh haha omg dun jio everyone! very hard tocoordinate de hehe:P,0.0
Where is my chouuuuuu Chou Chou baobei? Your lapping is waiting foruuuuuuu! Hee,0.0
Hahaha coz he esp sensitive to pokes ah!,0.0
"Ken,my hp num is 0165460953.",0.0
Haha yeah and jj. Just meeting only.,0.0
Sophie Joel! Dun know who else! Its alright de! (:,0.0
Eh then I go home now eh?,0.0
"The people above me are banging on the floor wheni play my guitar...like, even softly. The did this last night and I figured it waslateish so whatever despite the fact that they were up screaming thenight before at the in the goddamned morning. But now it's fucking 2pm! What the fuck?!",0.0
Ya... Me jus slackin ard... U realli enjoyin urself going for holi marathon...,0.0
Ahh you let me know the time first. Because I still cant confirm.,0.0
Everyonev is CRAZZEY excempt me!!!,0.0
When u going back,0.0
Hav u told zhong to bring laptop?,0.0
"If I understand this correctly,",0.0
What doing,0.0
s also saving for us. Would Ã¼ recognize her? Haha...,0.0
Ok sorry abt all that. Slp earlier on sat probably helps!,0.0
K k:) sms chat with me.,0.0
"I gave seeteng see the prezi, she said see liao very giddy. Yaofengsaid too many animations make the presentation cheeky and he preferspts to come out one by one. I think tmr u prepare speech more impt.Haha.",0.0
No hurry,0.0
I find television very educating. Every time somebody turns on the set  I go into the other room and read a book.  ,0.0
"hehe, I am fine, thanks.",0.0
Haha fat fat arh T.T... u shld pei me eat sushi! Haha.... no worryarh April we plenty of time to eat lol we go eat and study there,0.0
Which mods are u appealing? Proj management n is consulting?,0.0
hmmareeeone thing what does ur frnds call u harshita is a big nameis hash ok,0.0
Hey we buy wad for cca,0.0
"Hurry up, I've been weed-deficient for like three days",0.0
Today got match? Where? Time? I think i can go..,0.0
dear today i dun join u for lecture can? then i meet u after lecture,0.0
We meet  <DECIMAL>  at that shop eh.,0.0
wish you n your family very very happy n prosperious deepawali   from   ashish go gyal  goyal garmants jawalapur haridwar       ,0.0
"Vivien, do you want to take 2 star kayaking course on  <DATE>  Oct?Going with some cp and some odac ppl! Need confirmation by tonight!",0.0
u continue da i will go late today working on stat lead project,0.0
"Quite a lot of problems. Both single double banjos thread too long, Isee spare got grind 1. Brake light sensor completely forgotten, dunnoif its from waiseng or not, also need attachment. Rubber hose. Notexactly sure the way I join the t-junction correct or not.",0.0
Haha i'm also doing hw lor damn sian. Hahaha dun want no one walk with me!,0.0
s bored wat. Cos wait outside got nothing 2 do. At home can do my stuff or watch tv wat.,0.0
Reaching home. I will try to do that then.,0.0
"Btw, i asked tg. He said he doesn't want to go to nus bash.",0.0
Okay. Liang court de loh.,0.0
Oh ya. OK then.. having lunch at engin?,0.0
No lo..Suddenly get sick one.Hehe..Ur fren also sick ar..,0.0
I meeting carol for lunch at Lot1 Tml. U free? =),0.0
Reached where u,0.0
Meet u at ctrl station k,0.0
and yes i know being single is ur choiceu just cnt be single and which u r not also,0.0
"Oh! Shit, I thought that was your trip! Loooooool ... That just makes SO much more sense now ... *grins* and the sofa reference was ... The ""sleep on a couch"" link you sent me ... Wasn't that how you went on your trip ? Oh ... And didn't your babe go with you for that celebration with your rents?",0.0
Reaching soon...,0.0
 I'm so thankful to have you in my life. You're a blessing.,0.0
Hi kindly give us back our documents which we submitted for loan from STAPATI,0.0
"OH NO SORRY!! I mean I dun care you have to let me poke! drink morewater!!! Yups it was lunch! I just turn on my com, then it said thehibernation data file corrupted cannot open, v sian haha!",0.0
"It is possibl. Trust in god. Nothng is imposibl 4 hm. Do only 2 thngs. Pray wel, love him frm depth of ur heart, TRULY",0.0
Yo.. so our meeting for legal aspects is tmr what time?1pm?,0.0
Lol pui.haha eh so late liao I lazy go out of house.lol.,0.0
Stay here.,0.0
Eh 7 I think. You going so early?,0.0
Oh yeaaahhh!!!!! Wow... was it pretty strange?,0.0
Other options if you find please share .,0.0
Ok we tmr then eat. I'll message the rest later.,0.0
"And that is the problem. You walk around in \julianaland\"" oblivious to what is going on around you. I say the same things constantly and they go in one ear and out the other while you go off doing whatever you want to do. It's not that you don't know why I'm upset--it's that you don't listen when i tell you WHAT is going to upset me. Then you want to be surprised when I'm mad.""",0.0
Then anything special?,0.0
Dillon! What thing at home! Haha last time  <#>  she always get quitesad group de! Haha good luck!,0.0
Sent say san child go back on e learning,0.0
Dun sad la... Treat as cool off period lor...,0.0
hehee    study well  ,0.0
