SMSes,Labels
The 2 oz guy is being kinda flaky but one friend is interested in picking up $ <#>  worth tonight if possible,0.0
If not everyone go I dun go,0.0
ve class the whole afternoon until 930. This is the makeup lecture. Can you come on Sat?,0.0
Nope she won't! She's happy to have replacement! And she's cool de!,0.0
"Hi Gerrick, your phy tutor Alvin here. Can we have our tuition at<#> pm this monday? something crop up at last min for me.",0.0
"Eh u r looking at 0 exp. I'm typically ok with racket sports, buttennis somehow doesn't agree with me. But I anything la, u r dasensei.",0.0
Very cooling leh. I finally done my Coa!,0.0
Rply me,0.0
Goin 2 study..,0.0
Matti pidi mone aa sms oke out of fashion ayi,0.0
Okay... I booked all already... Including the one at bugis.,0.0
About it,0.0
Replied you a Facebook message,0.0
So ÃÂ¼ wan 2 color ur hair?,0.0
"Haha oh wells:/ morning! Sorry I didn't wake up to my alarm, everyoneelse did haha:P pat!!",0.0
Cos lazy 2 go out alone some more raining. U all still there?,0.0
I noe..is the other things which is more critical...i got lesson 2 to6 on tat day....a bit tight...how about u?...u got more time?...if uhave...can u go collect the lorry?...,0.0
May Allah Almighty grant you complete and quick health and recovery. Take some rest,0.0
Please come early today,0.0
ÃÂ all go then i go lor... Free one wat...,0.0
xy:Yup i told her i not sure if i working or not. Then u all go ahead n plan without me lor...,0.0
Maraling le!!! Heee. Wait fr laogong!!,0.0
Hi Maurice. when is the fund raising taking place?,0.0
Hahahah yes of course! I will come back on the coming Friday. :D,0.0
HIYA COMIN 2 BRISTOL 1 ST WEEK IN APRIL. LES GOT OFF + RUDI ON NEW YRS EVE BUT I WAS SNORING.THEY WERE DRUNK! U BAK AT COLLEGE YET? MY WORK SENDS INK 2 BATH.,0.0
That one week leave i put know that time. Why.,0.0
"Yeah it's on his skydrive! But I lost the link hahaha! He uploaded bychapter, I found the entire book in a pdf haha!",0.0
Lol I don't know man... bugis area or sth?,0.0
how large is your data?,0.0
hmm... reasonable enough... roger that...,0.0
If u r stressed  you'll get pimples.. if u cry u'll get wrinkles.. So  y don't u smile yaar and ,0.0
Okay! Joce confirm time later. She's one busy bee!,0.0
I dont remember anythin . U r very late to give reply . Its k .i ll ask u from de first . Dis time reply fast .  ,0.0
Woohoo tmr no school eh. XD,0.0
Ok... go together? You end at usual time right?,0.0
Hmm.now just board  <#> . Will u all still be at far east later?,0.0
If you mean  <#>  minus 3 its  <#> ,0.0
"Lol since tmr you nothing to do, then you staying at home eh?",0.0
you have convience right ?,0.0
Haha it is not called QQ noodles for nothing then.... wa liddat onearh ur mum so good to u lol... wa so guai really not spending morethan  <#>  arh lol,0.0
i like vivvi and dats y i was surprised last time i only want u guys to conc more on future than on current enjoyment theres a thin line btwn love and addiction both r surely not d same too much gyan d end,0.0
Haha... I also think so... I keep some of e leafs for u...,0.0
s nt goin cos she nvr go 4 any camps one... Hey tmr meet at 130 at e busstop near my hse k.U noe how to go rite...,0.0
"Hey guys, 5pm, paya lebar mrt station, buy stuffs for the reunion breakfast.. So this is how our plan works.. We will stay overnight at lyvia hse tonite, then cook(diy) at morning for the reunion breakfast.. Tonite, we can chit chat at lyvia hse or hang out together to somewhr else, maybe for nice nice food.. For moshi and chun ann, sms us when u guys r ready, we will see how to meet u guys, for the mr super duper mias-jeksen and bek har muar, reply ASAP!",0.0
Come safely into my arms ok? Muackss!!:*:*:*:*:*:*,0.0
I think they only interested in malcolm and bryan haha XD,0.0
Yoz... you able to come online?,0.0
How heavy is my stuff,0.0
What did you answer then ?,0.0
Business for lunch,0.0
Very good morning:-),0.0
Pk say if pc cluster close go dl...so dunneed bring lappy...,0.0
I have sent a draft of the recommendation letter for your consideration. Please submit the letter before 20 May 2020. Thank you,0.0
Neh not.,0.0
you buy the book ?,0.0
Lol thanks! See you around man! I always notice your nice t-shirts haha,0.0
"Camp bah. I need to schedule out a 3 month long plan for activities,hopefully I will be able to carry out eh.",0.0
Will be there in 10 min,0.0
"I mean I don't have stockings, should I wear?",0.0
Was the actual exam harder than NBME,0.0
Hahaha yeah after awhile I realised the medicine talks are all thesame! Haha just reached clementi! Going to eat pepper lunch!!,0.0
Lol you're online? Where hiding you!!!,0.0
Very:),0.0
"I suppose so, is it win xp?",0.0
No.. Just.. I am leaving home now..,0.0
Bring shows when u come. V bored here,0.0
"Hey, i slept ytd. Have already check with shuling what is requiredfor thurs. I'll do my part tomorrow.",0.0
Haha check blood urine eye teeth ear then xray. After that connectsome thingy to my hands and legs. Then followed by stripping and thepsyco test.,0.0
Oh u also going to china again... Ok we will meet up this weekend or next week cos i am starting work on 15.,0.0
Omg. Arsenal lost to west brom at home. Real shocker.,0.0
where r u going.....,0.0
"front right calipers bolt very loose, esp the bottom one.",0.0
Indian railways servers are very busy. Please try after some time.Tip: get sports scores,0.0
U come to fatch me or i go myself.,0.0
"Hahahahahahah ya lorrrr. After I went out with joshua, I straight potong pasir until I feel like a saint",0.0
LOL okay hehe then I just vote that bah!:D,0.0
Wait . I will msg after  &lt,0.0
"Aiyo... I saw tis track pants only 6 bucks... Even cheaper, u still wan?",0.0
"Hey, later i'll drive to sch n i'll most probably leave after 5pm ngo home first. Then, i'll take train. See if u wanna meet me at bishanard 6plus anot loh.",0.0
LOL VERY GOOD XD then they'll be like wth so many submissions atonce! Hahaha!!,0.0
hey yunny im out of hse.shd b there by 530pm.u get ready k.i wait for u at d bstop,0.0
"Nooo, then whoever late have to treat koi!",0.0
Xiaoting waiting there already.,0.0
Oh oh. Ask fabian xt eh. Jeff also can.,0.0
On active call. Contact later.,0.0
Ohh alrights!! Good good (: (: listening to music omg! So long neverlisten to my kono yubi tomare!,0.0
Clarke quay. Haha... Going city hall now... Gonna wait so long for the talk. Lol,0.0
I think we go lido watch k. Den u and xyan can go orchard shopping first. Show still at 930.,0.0
-.- I was gonna buy that writing thing but I don't have back cards -.-,0.0
hi buddy due to health problems am unable to come to ground,0.0
Nokia 7250 without trade in $719...,0.0
Haha ic.... interesting.... ya lo must zhen xi! Haha... nowadays allabout presentation one lol... sad world... but now young must enjoy ornext time no time le lol,0.0
ll not b yours also... sighz...,0.0
Hahahaha come eh I treat you eat. XD,0.0
If possible  pls get garima's sp copy tmrw. dont say tht i asked ,0.0
wait for the bus to go:-),0.0
You coming?,0.0
" Nvm, I'll find it soon.",0.0
"Haha. Okay okay. Actually, i also the same kind like u, got prob,need to tell other people de. Then, i'll feel better. So i know theneed to have good listener.",0.0
God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!,0.0
U come my house sit first lah.,0.0
Meet where?,0.0
"See first lah, cos must depend wat time we watching e movie.",0.0
No no its okay really!,0.0
so ... motorway is toll free?,0.0
Hmm. K. Then we confirm later..,0.0
Oh ya u tml test  <#>  right?,0.0
"Fk la I no luck, I reached here ppl still have nuggets, reached myqueue just nice no more. Not fated sia, same as in nus.",0.0
You all reaching already?,0.0
yes maybe i'll come..in 1 hour...,0.0
Lol yes! Haha and I still owe you monneh.,0.0
"Okie, meet at clementi mrt in half an hrs time..",0.0
You know what hook up means right?,0.0
Got la! Hehe confirm can...,0.0
At home. Reaching at  <DECIMAL> . U?,0.0
Purity of friendship between two is not about smiling after reading the forwarded message..Its about smiling just by seeing the name. Gud evng musthu,0.0
"Haha idm! I want you level up in dragon nest! hahaha playing somerunning game my bro intro me, it's difficult! Haha sleep!!",0.0
Got the bus...Bus will start at 10,0.0
Yes yes my dear boy..reached home le. :*:*:* eat le. Come I Help urub ur tummy. Heee,0.0
"Ok sir, i will ask him to ensure these dates on the certificate",0.0
Cook* college life,0.0
"We're taking Megabus, so greyhound to la at around 1",0.0
Sleeping now. Hehe goodnighttt,0.0
kindly send me your page cover photo in orignal ,0.0
Haha ps>< someone from another room! Haha okay let's do that! Haha Idun really have anyth to buy! Now at the noisy boy part haha!,0.0
Im in sch. You buying or what.,0.0
Alright sounds awesomez.e. but I only Fri free this week ...,0.0
Me goin there next week . 'll be there fa the whole week :-).,0.0
xy:She acting shy now.... SHe say later go walk past...,0.0
Just dont leave any valuables inside the car as a precaution,0.0
Hey u have the excel for to show the individual hong baos tat u willbe giving?....,0.0
"Haha yeah I might have gone before coz I had one uncle celebrate hisson's birthday there or something, that chalet super huge and nice!Hahaha I haven't been to either before omg! wow omg so cool hehe livelike a boss! haha its a random thing, I show you the pic this thurs!Wow haha steamboat!! Haha omg I kissed sophie hahaha!",0.0
"Party's at my place at usf, no charge (but if you can contribute in any way it is greatly appreciated) and yeah, we got room for one more",0.0
Wat time e post office close? I wan to renew my pdl lor...,0.0
"Hellooo girl, how are you ? Didn't get to see u these few days when Idrooped by..",0.0
 zhang  above dominos thanks to traffic jam,0.0
Hahaha this time round you treat me eh?,0.0
"One of best dialogue in cute reltnship..!! ""Wen i Die, Dont Come Near My Body..!! Bcoz My Hands May Not Come 2 Wipe Ur Tears Off That Time..!Gud ni8",0.0
Went fast asleep dear.take care.,0.0
I'm gonna say no. Sorry. I would but as normal am starting to panic about time. Sorry again! Are you seeing on Tuesday?,0.0
He stil working...I ask 4 u ltr. Eh ard which part of town? Cine? Hereen?,0.0
"Ricky, can you please let us know your portfolio from your company'swebsite?  Thanks!",0.0
Still waiting on that text...,0.0
Hey peeps go play captain ball,0.0
"You created every part of me. You put me together in my mother's womb. When my bones were being formed, carefully put together in my mothers womb, when i was growing there in secret, you knew that i was there- You saw me before i was born. The days allotted to me had all been recorded in your book, before any of them ever began. Psalm1 <TIME> , <#>  Have a blessed day ! :-)",0.0
Later lor. After 9. Why?,0.0
"Alright. I'm on campus til 7, I could grab it from you if you want",0.0
Where ÃÂ¼ all going...,0.0
IT WAS YX AND CHARLES LOL SORRY HAHA CHINESE JUST ENDED.,0.0
"Hey simon, sorry ar. Got hear any thing from your bosses regardingthe project? If don't have, don't pester them leh. Can tell me upfrontone.",0.0
Evening..... Hows your day- never go out?,0.0
"Hey, where are u ? i'm waiting",0.0
Coz I felt like walking around!,0.0
Have fun in lab then!,0.0
I think there's a nice jap restaurant there...,0.0
I'll pick you up at about 5.15pm to go to taunton if you still want to come.,0.0
Actually these guys are doing software engineering,0.0
Uhh i'll see how later goes. I don't exactly have logistics for staying over and if we're going down to school to test I don't have school clothes,0.0
Call me after your meeting...,0.0
Will be you when done.,0.0
Oic. Tsk is it u rather he nv die then u can go hell instead?,0.0
I where got?,0.0
LOL WHAT IS THAT HAHAHA AND I'M LATE ~,0.0
"Haha yeah he's a pig. When he in good mood he's nice ah, but cannever get him to study one srsly. he study 5 mins later confirm sayfinish liao then dunno what else to study, my mum tell him what tostudy he still insist dun have. Haha yeah!(: I dunno, for all I know Imay be spoilt too you know! Spoilt by you! Haha yeah true true! Ecomost impt haha! Yeah! Oh but usually just cheese and butter! Heheokay:P what are you doing now?",0.0
"Dinie! I appoint you as my gl okay? :D can I have your ic no, fullname and emergency contct person and number'",0.0
It was awesome,0.0
Dear ending e. Can come in first,0.0
So ?'ll be submitting da project tmr rite?,0.0
Are you angry with me:o,0.0
My dad is going to need help with carrying the bed so hurry home when you get off so u can help him.,0.0
Blocking roads and highways is becoming a joke,0.0
Hey are you all free to meet on sunday afternoon or mon night...am leaving next week. Elaine,0.0
"Haha coz we were looking for a bus to take back to boon lay, so walked alot!",0.0
Okay then we meet at  <#>  at clementi mall? Want to see the flatfish?,0.0
Oh it's okay. Haha. I nvr go also so i'll assume u won't be free overthe weekend too right?,0.0
u know what i love about food especially chocolates and icecreams is its good taste,0.0
Oh proooobably. ,0.0
"1st wk sports unlimited extreme camp-eca- 2nd,hall camp.",0.0
Take care eh.,0.0
Lol ask try?,0.0
Not a good time of taunts dear,0.0
ve reached home n i bathe liao... U can call me now...,0.0
Me? Sick of burgers? U forget who you're talkin to?,0.0
i had lunch please don't prepare it,0.0
Same here. A lot of cases are popping around,0.0
That's the way you should stay oh.,0.0
"I'll be home after The meeting.. Raining, cant really go home.. I'll stay in school to do work..",0.0
Like me. Somemore I waited at wrong bus stop for  <#>  mins,0.0
I miss all my friends in my school days.,0.0
"Sir Goodmorning, Once free call me.",0.0
Ahh oh right!!!! Have fun!!!!! Do you think gan is free?,0.0
What girly stuff? Yx leh?,0.0
"Dear Das,wish to intimate that i am leaving to Qatar tonight in search of an apt opportunity.Look forward to your guidance and patronage.shall keep in touch.regret late sms.Regards,Rakhesh.Kerala.",0.0
"I think station at booth one loh. For 2 wkends only. U interested, Ihelp u ask her.",0.0
Yup!!! ARE YOU FREE TO WATCH REAL STEEL LATER?,0.0
i can call in  <#>  min if thats ok,0.0
Ya hmmm. Book everything! Gym also can,0.0
Hahaha I just got bugged out of bed by my mum to check my messages.,0.0
"Yes Alhamdulillah, the desired target have been achieved",0.0
Cannot be.. How come?,0.0
Dar. I reached home le. Walk safely k? U so sayang me today. Hee. Rest ur eyes,0.0
what are their timmings ? bw many many congratts ,0.0
I'm doing da intro covers energy trends n pros n cons... Brief description of nuclear fusion n oso brief history of iter n jet got abt 7 n half pages..,0.0
It was nice to c u tonight and I'll call you tomorrow. I got to sing and a guy gave me his card! xxx,0.0
"And if you wanna meet for dinner, meet at orchard mrt 6pm. We will beeating tomyum/curry at dont know where. :)",0.0
Im interested in machine learning and data mining,0.0
Worksheets 2c up till arene onlywhere got Williamson,0.0
Mine also until quite long T.T... dunno up to u lo... wa liew shejust send the slide out lo no background no animation lo wth...,0.0
Call u when i leave.,0.0
Lol go ivle she always makes the announcements one...,0.0
Huh? Which wk place?e day one.dun tink so.super small co. E telemarket.is low payin.startin pay 5ph.ÃÂ± for 2hrs only.ÃÂ¼ wan meh?but i dun mind changin telemkt job,0.0
Check audrey's status right now,0.0
Been busy wif work and trying to learn some computer programming by myself. ÃÂ are tired out by yr hetic work?,0.0
i know u wont reply but still i send u texts thinking that u will realize im worth it till then il keep trying u have no idea what u mean in my life its illogical but thats how love is  isnt it i wanna be urs forever i cant say i love u but trust me ill alwayz keep u happy i will love u for life i will never break ur trust harshita,0.0
Hehehe! drinking chocolate milk!,0.0
My birthday is on feb  &lt,0.0
"Hi frnd, which is best way to avoid missunderstding wit our beloved one's?",0.0
"Frnd s not juz a word.....not merely a relationship.....its a silent promise which says ... "" I will be with YOU "" Wherevr.. Whenevr.. Forevr... Gudnyt dear..",0.0
When are you free? Wanna come hostel or something?,0.0
Oh ok.hall three happenin lei.,0.0
Wait? You? Or Mark?,0.0
Old age lar... I neva feed water but got feed carrot... Wasted i juz bot a pack of carrot... Feed to millian...,0.0
"No la got run car in the morning n afternoon, at night going tocousin wedding and I don't like ubin.",0.0
"For the reference, did you solve the problem",0.0
(That said can you text him one more time?),0.0
"Haha we played against junior guys, then aft that play 5 on 5 then Ihad to play again -fainted-",0.0
s my dear? Had your chicken porridge?,0.0
I heard the interview is damn tough lah. As in it's very demanding.I've no confidence leh. Do u think i shld go? He can pull strings ar?,0.0
I'm in the room next to you waiting to be sure we're safe =P,0.0
Lol jkjk I was using AYE msg as template,0.0
Oh serious. I just remember I accidentally del all my contacts fewmonths back.,0.0
"Oic... Haha, i was wondering if ÃÂ¼ were free for a chat on the phone... Dun disturb you then...",0.0
Fwd: Ahah by the way u can come and collect ur shirt on Monday before9!:)ill be at odac room!pass this down too^^$ <#>  BTW~,0.0
"Haha okay (: orh I shall look for it! Hahaha>///<!!! Ehh haha butit's like those everyone say de, the adorable but ugly LOL.",0.0
Tmr then go ipt?? Lol fever from eating too heaty cny food.,0.0
Too many things... woohoo! Don't lie to yourself liao!,0.0
Haha wow so cute!!! LOL then did they believe you?? Omg he's so muchskinnier though! whoa scary!! What's wrong with the mum LOL. Rmb oneof the kids in my group got kicked at the sinda thing? Hahaha I thinkthe parents didn't really care!,0.0
"Haha we heading towards army market leh, so lame! Haha coz soweird!!! I shared with her liao): haha yeap come later!!!!",0.0
Stupid here in one problem cant u understand from the way i spoke,0.0
"Hi Andreu, alter boy heshan's brother is aranged by roshen 4 copiers work. U can ask kandiban 4 another boy. May God bles u",0.0
Good! Then we dun need to do too much work. Hee...,0.0
Yesterday i called you twice. But you dint pick it up.,0.0
"Email Id is  <EMAIL> ,send quotation immediately.",0.0
"Ha, wrote that's all really interesting! Pretty funny, little old Akron",0.0
m goin to aust... Comin back on 4th of june...,0.0
"Wahahahah! Super typo lol... nono is ""the"" screen lol how did it getauto corrected to gruesome lol",0.0
Haha ps! LOL why formal means late! I dun think I ever saw you informal before! Haha I will get scolded leh): mr ku dun care but leechan lye sure make a big fuss about it x.x haha did you know I saidgoodnight? Hahahahaha!,0.0
Cool! Will be there at  <#> ..,0.0
Hmm that depends on whether I need to see the screen or not lol,0.0
Ok be there in a min,0.0
Oh ok... I tot i haf to meet ÃÂ¼ at bishan...,0.0
"I know, its all because of me. I will try to improve",0.0
m fine... ÃÂ± wish to chat wif ÃÂ¼ guys. Can sms to 96792371. K....,0.0
At home..,0.0
What's up tomorrow?,0.0
Yooo tmr wanna go little india? I want to buy pull up bar.,0.0
Just talked to him. ,0.0
"Hmmm okay then wed afternoon, around 2? Where you wanna go for lunch?",0.0
Anna im goin 2 sleep... I'l b redy at  <DECIMAL>  2mro mrng..I'l gv a miscl at 5.Bye.Gbu,0.0
love to explore new places,0.0
Ok. 3 packs arriving around  <TIME>  --Your deliveryman.,0.0
Noted!,0.0
Whichever feels more comfortable.. long hair generally harder to maintain no?,0.0
"Yeah, that's fine! It's ??6 to get in, is that ok? ",0.0
He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him,0.0
hey where s you?whats you doin today?,0.0
If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0.0
Happy Birthday. Wish a long life for you and a smooth journey in your success.,0.0
m open.U can b plain honest.Cuz thats wats important.,0.0
U wan or not?,0.0
Haha wah didnt know you extort so many koi from so many people.,0.0
Haha I dun know leh really!,0.0
"Happy happy birthday. E last in our group 2 reach 22 hee... Good luck 2 ur health, wealth, love, studies etc etc...",0.0
Lol movies can haha.,0.0
Dear how you. Are you ok?,0.0
Later then,0.0
"Haha I don't know, just now fell asleep in chinese also liddat! Hahabut must have fun with friends also ma:D haha okay but I think i'mgoing to like potato in hostel all day long! Haha ahh noooooo kiddingde :P haha faint do you like have a poster of him you hug every nightor something!",0.0
"Haha yah! I didn't see it leh, prolly wasn't bugis then! Anyway Ididn't get anyth got either of us coz I couldn't decide HEHE sorry!!!",0.0
I have to study de.,0.0
"Haha. Yammy asked me whether if we'll still be meeting tml. I thinkyes right, since we haven't cfm idea for presentation.",0.0
Dunno le... Got something to do?,0.0
Tml run got timing already?,0.0
"ven if you spare 15mins, im available now",0.0
"Breakfasting at adam road fc, probably take  <#>  mins. whoops",0.0
No I can't,0.0
After the bus turn? Lol I thought the only turn is at whitley there.,0.0
U mean guy! Wat 2 do! May be they njoying their week ends!,0.0
Dunno dat day i tot she told u... Then nvm lor...,0.0
Yeah xP it's disconcerting.. like I'm startled that it's 9,0.0
ll thk where to eat den call me back...,0.0
Please buy some food back for dad.,0.0
Hey i managed to configure my laptop... So no need to look for the piece of paper... Thanks!,0.0
sure.. meet u at 6pm to c qide ya.. mus turn up on time ah.. rem to zap ur ic too,0.0
Really! But he so tall! Haha let's play in sch next year!,0.0
Nope what did u sms ?,0.0
Must follow the guy!,0.0
1. Tension face 2. Smiling face 3. Waste face 4. Innocent face 5.Terror face 6.Cruel face 7.Romantic face 8.Lovable face 9.decent face  &lt,0.0
I am going out for the movie will be late..,0.0
So far ~~ why should I carry your bag!!!,0.0
his mouth is big,0.0
Ho gaya connect. Aur folders bhi sahi open ho rhe hai. Work ho skta hai ab.,0.0
Just checking in on you. Really do miss seeing Jeremiah. Do have a great month,0.0
baobei still syncing... dropbox so slow.. dar wait awhile morr,0.0
Wat time going back,0.0
U reaching home??,0.0
hi didi we have sent across a mail to you and vivek,0.0
Yeah =/ luckily I'm so consumed with finals I don't care!,0.0
Hey dad I Bbq at fren hse at guilin view,0.0
Hahaha the kid so cute I want to share seat with him!!!,0.0
HAHA SO CUTE!!!!,0.0
No it looks like we r getting the voc principal,0.0
Well life is always gd when u have a loved one in ur life,0.0
*down to announcement,0.0
HAHA SAY HI! TRAILER OF THE CHANGE UP!,0.0
so have to return after a year,0.0
Cable can jus buy one rite?,0.0
Oh right! HTHS!!!!!!!!!!,0.0
Coz you were in a rush!,0.0
Me?Of im single n avail...hehe,0.0
"Sedona, AZ is supposed to be one of the best. They even have star-gazing tourss!",0.0
Are u free now.,0.0
Serangoon garden got chinese food? As in zi cha. Nice anot?,0.0
Dunno leh got her ic and everything! Haha I dun think I did but Ithink my fingers abit burnt coz I was playing with fire hehe:P goodgood:P can't wait to see! Haha that and you posting got no link!!,0.0
I anything. Can go home or ur hse,0.0
together like by distributing ,0.0
What's the reason? Any repair work going on?,0.0
No im having ct this week.,0.0
" Hey, it's been forever since we hung out. Let's fix that soon!",0.0
<#> from woodlands sibo.eh ok.so far sia.,0.0
Jus came back fr lunch wif my sis only. U leh?,0.0
Sure thanks man!,0.0
"Unlikely. As usual just me and eugene, if anyone can join then fine,if not we'll still go anyway.",0.0
\Thinking of u ,0.0
Dont go kfc. Not suitable. See b'pity flats.,0.0
Haha. Ya very fast one becoz we'll be doing filming first. Have toask director gaowei if he needs to film u loh. What time u've toleave?,0.0
"Goodmorning, today i am late for 1hr.",0.0
" Ttyl, off 2 the gym. Gotta stay fit and healthy!",0.0
"haha! she's not plump, don't know which class..",0.0
Lunchy?,0.0
Ah ok. We will devote tomorrow's meeting to discuss what you have inmind and try to find a solution. Will you be able to work on poislides?,0.0
Pls what's the full name of joke's school cos fees in university of florida seem to actually be  &lt,0.0
Haha but if can save then help them save bah!!! Hahaha what games??Ooo nice timing! Heehee I went with raghav Chester Chris Christine andsemi to look for prom stuff today!,0.0
If u trust sum1 trust till the end,0.0
wylotheuber saturn,0.0
 Can you please help me? ?? I'm in a bit of a pickle.,0.0
Lol I meant fyp prof tomorrow.,0.0
As a punishment you have to go and check the answer on the topic,0.0
Wa really got the second last bus so lucky!,0.0
"Hmm... No la, meet u another day then...",0.0
Errr nope.hahaha.traveling to school so far to just meet u for lunch is like abit not smart.hahahaha.,0.0
"SHIT BABE.. THASA BIT MESSED UP.YEH, SHE SHUDVETOLD U. DID URGRAN KNOW?NEWAY, ILLSPEAK 2 U2MORO WEN IM NOT ASLEEP...",0.0
Muahaha this friday I got lt at 6pm. Wanna join me and lynette for astro? Lol,0.0
Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish.,0.0
I reached already. Where you wanna eat?,0.0
Wat ÃÂ¼ doing tml? Want to go out?,0.0
"you always talk-cock, so black-listed",0.0
 Rly? Dat's interesting!,0.0
later then lend u ....,0.0
Okay later I go online and buy the coupons.,0.0
hahaha i increased by 0.05 instead. if only i din do too badly for 3214,0.0
"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand.",0.0
"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!",0.0
Ok. Btw me eve leo are together! Haha,0.0
Huh... U serious of poning ah... Deepavali not nxt wk meh?,0.0
Da Jie let me know if u see this msg,0.0
Shall I bring us a bottle of wine to keep us amused? Only joking! I???ll bring one anyway,0.0
Yeah my cca ppl went for fun! Hahaha make them take turns!!,0.0
ll go 4 bio together k...,0.0
Yes! I worked at the Alamo Drafthouse. it was the best job I ever had. Free tix free drinks and food. And the guys were sooo cute! I shouldn't have quit!,0.0
Ahhhhhh I dont know ehhh,0.0
Haha got duty roster! Haha oh good then concentrate on your work!!Jyjy(: yeah haha I went to return him his jacket haha!,0.0
Do you think i can move  &lt,0.0
"The eaka email i dont know how to activate, can help? Thanks ya!",0.0
let me know whatever you decide,0.0
Wa so healthy! Haha then no worry lah... I mean tml... then let'swatch bah! Haha... up to u I anything one lol if u wanna do assignmentthen nvm lo lol,0.0
Authorised study center.,0.0
Oh dat...hehe.Why r u so interested?,0.0
Ok i go change also...,0.0
Erm... since when you gave me things? hehe. Your book I will return... 4 months later.. Hee,0.0
i wanted to tok abt my academic performance v/s urs. nw i dono y m day dreaming abt playing with u on next monday. n nw m wishing tht u get evrything done quickly n reach home evn quicker  so tht v cn tok. :) ,0.0
"Ehh sorry I'm outside now, I'll send it to you when I get back home",0.0
Yea 4 of us. New boat,0.0
S s..first time..dhoni rocks...,0.0
IA see you around the weekend,0.0
Hmmm... Shld b can la... Got any buses?,0.0
m done. C ÃÂ¼ there.,0.0
Hey 2moro till wat time,0.0
:)) can ask roy too?,0.0
"Haha then can't spend with you mah! Hahaha true true, it was veryvery random! Haha I dunno, wake up then like that liao, i'm notthinking of anyth! What's unstable?? Hahaha yes i'm lazy now:D hmm??Help them change back mah XD",0.0
"The sensors will be ready for collection at Kenda at  <#> pm tml, cantell prof Seah to collect. If not, monday they can deliver. I toldthem to make arrangements for delivery first.. if really want tocollect on our own tell me. But I don't see the point.",0.0
Eh dear can lend me ur pw to nus Acc? I need to see something..,0.0
Oh. Just got back.. you are up?,0.0
He's  <#>  hours into it now xP,0.0
Oh unintentionally not bad timing. Great. Fingers  the trains play along! Will give fifteen min warning.,0.0
Okie! Shall go see later! Haha we go jian fei first then when u come back jian somemore! Hee haf fun!,0.0
Worth asking =P,0.0
Lol the tutorial I do halfway liao emailed u so u can continue.haha.very easy 1.by today must finish cos must give the slides to ah neh by tmr I think.,0.0
Send me it. He said okay. I can forwad it.,0.0
i just have 87 minutes left. i'll see if i can recharge today or tomorrow  'coz i don't have a lot of balance. ,0.0
"No probs! Spend some time to dedicate the semester to God, and have a good night rest! See ya soon!! =)",0.0
A happy day for me how about you?:p,0.0
When who where,0.0
Oh eating at home then? Haha i'm like at swensens nom.,0.0
Oh wah got frenly cny and meeting reminder haha.thx.yeap will meet tmr 2pm.,0.0
Lols! Imma coming at  <DECIMAL> . Can Kimberly wait?,0.0
Nope. I have a umich id and a birth certificate.. I have my soc cardand temp licence paper too I guess,0.0
I found it at bugis... ÃÂ are rite...,0.0
"Yea... Fren not so early also.... Maybe junhoong as well. Anw, Tml tim me junhoong going visit Meimei again.",0.0
I so miss u laopo!!! Heee. Si happy we so connected. Ding ding,0.0
"I can also connect you to agent, who helped me.",0.0
ok i call u afterward,0.0
K see you tomorrow,0.0
On break. Eating chips,0.0
Lol. Whatever lor. Maybe they feel a need to lock them down young.Before they leave for greener pastures haha,0.0
m going for e class thing tml. Help me wish joanna happy bday k? Hee...,0.0
no preferenc for the website i mean,0.0
"Hey minh tuan, Nishanth here. Please call me between  <#>  pm whenyou are free... thanks",0.0
"Wah liao.. I got 2 D+ , 3B+ , 1A-... So sad.. Overall this time cap improve by 1.1",0.0
 Hbd! Let's party hard! ??,0.0
Happy birthday Mr Sim! Haha looking forward to tmr!!! :-D,0.0
new yr still so long. can meet u sooner not? u still wirking ot everyday?,0.0
Oh can you take wed 2 to 3?,0.0
"Haha that's great... seriously though do they just sit around andmake shit up? I mean, half of syntax it's pointless but it's not alljust made up on the spot",0.0
Always Be Good With The Good But Never Be Bad With The Bad bc0z You Can not Wash Blood With the Blood.gn tc - Sent via WAY2SMS.COM,0.0
Hope you are having a good week. Just checking in,0.0
India register their another thrilling finish to lead the series  <#>  in south african soil this year under dhoni head..,0.0
