SMSes,Labels
"Haha have a safe trip home! It's okay lah, see then see liao, came doanything about it!",0.0
"Cool, what time you think you can get here?",0.0
Lol oh yeah. Screw men Ill make my own money without poking ppl in the eye,0.0
Me cant sleep last night. Ok lor go now. But if 2 bored we go off. U need 2 buy dinner back today?,0.0
Ya...winston ask his bro to edit....ok thanx...when ur fren reply uthen let us noe again lor...,0.0
s dat? New movie? I still haven settle my show with u ah!! Haha,0.0
Hey oru help da...web tech first  <DECIMAL>  units ku na oru buk xerox eduturken da nd i tuk an xtra cpy ! Can u ask if smbody wants it...,0.0
Yeah hard to walk and talk with this.phone.,0.0
m on my way liao... Hopefully wont b late...,0.0
Haiz or nvm la. I stay at home do work lo.,0.0
"not that I know of, most people up here are still out of town",0.0
Out of hse le bblp,0.0
" Thx 4 da gift, luv it! ??",0.0
I don't think will take that long. I also banking on it ending before 4pm.,0.0
Yups): hopefully it's short bah! If not I'll leave early (:,0.0
:-( that's not v romantic!,0.0
Our Prasanth ettans mother passed away last night. Just pray for her and family.,0.0
"Not joining them? No la, I'm still here..",0.0
"The timetables folder should say, but iirc is  <#>",0.0
she is leaving,0.0
I want! But ok la suddenly more motivated to work for myskf. Hee love u back,0.0
Just finished watching TV. What about you?,0.0
Ok can try,0.0
Cfm reject bash liao loh. Must study harder liao. Haha.,0.0
Dont forget hor now wat time already,0.0
xuan is so petty! i hate him! PUFF!,0.0
And now electricity just went out fml.,0.0
Haha omg your phone trolled youz,0.0
Only 2 days leave:),0.0
All day working day:)except saturday and sunday..,0.0
Lol ya lor.entry lvl.is <#> for those bundle like bag card case etc plus a <#> mm f <DECIMAL> lens.,0.0
Dar reach home le hor?,0.0
I thought your parents aren't coming?,0.0
Dear.... Miss you.,0.0
"Nay, just stayed out at the beach to watch sunrise. Hehe.. you enjoy yourself. :)",0.0
U going for dinner now right.? Hehe,0.0
"Nothing really, just making sure everybody's up to speed",0.0
Yup bathe liao...,0.0
I'm free from 2. I think mikk will be there too,0.0
"sry can't talk on phone, with parents",0.0
Boring. Bored. Waiting for david. I know he's gonna kill.,0.0
Me u Beekee and maybe fang? Eugene says he's sick.,0.0
LOL really dun need any logic gate! Haha...,0.0
What does she like right now?,0.0
Yay!! Now both of us can work at the same time,0.0
Content is not free but i have contacted the author so if he send i will fwd you,0.0
meet you at the park,0.0
Eh wait it doesn't open so early. Let's eat PRATA!,0.0
Yes omg what the I just got this sms.,0.0
please pick up ,0.0
Have you been practising your curtsey?,0.0
What time Wilk you be coming?,0.0
Yeah chem is quiz! (: okay ((: haiz haha I just hope today passes by fast ><,0.0
I'm wif him now buying tix lar...,0.0
Why? Then 2moro how own ubin? I tink u train to strenuously le,0.0
Its an old one. Just re-promoted it,0.0
In a meeting,0.0
Lol! I tot that time we already have an understanding that we willall come late lol,0.0
Srs?,0.0
Did you get any gift? This year i didnt get anything. So bad,0.0
Lunching with them now,0.0
We can sit tonight and finalise the ppt,0.0
in class :* ,0.0
ll make u fat hee... OK lar i dun say anything let my dad cook as much as he likes.,0.0
Ill b there in  <#>  minutes.,0.0
"Try karim. Their karahi is a decent one, if not an excellent one.",0.0
Hee:-) yes my sweety.. u also!! The bread I finish le. Ding ding da ding ding.,0.0
Haha anything! Yeah I think likely coz my mum went for op mah! Hahaokay then meet ard  <#> ? (:,0.0
"Eh,dear want watch movie later?With my sisters.. the show is calledliar game, at 9pm..,",0.0
Lol wait dey. I buying balloons.,0.0
Going back from lib,0.0
"Omg! Hahaha okay wanna take bus? I'm lazy to change train later! Wejust walked around  <#> , orchard central and og!",0.0
S...i will take mokka players only:),0.0
Okay thanks. Free go run in sch liao. My last sem leh. Haha.,0.0
Oic... Then better quickly go bathe n settle down...,0.0
m fine thanks,0.0
Then afternoon free? Haha,0.0
m comming,0.0
No have. Jus finished dragon boat.,0.0
Then maybe cook in sugar water one will harden. When cold? I think mymother said something like thy b4. The ball hard but still can eatrite,0.0
Info,0.0
No need le. I got it from e proposal.,0.0
Aww you must be nearly dead!Well Jez isComing over toDo some workAnd that whillTake forever!,0.0
Hey u free from 4 onwards? I can go find u lor...,0.0
Parvati is actually creating problem for mr shiva as he lost his job due to recession and she wants all luxories which he is not able toprovide due to unemployment at senior level.No hiring only firing,0.0
hi can u pls text me you address for meeting at  vibhor,0.0
"Sch uniform la... At hwa chong bridge... Eh later ask daddy dun pick me, i wan to stay in sch do work...",0.0
Haha chibi just woke up:x sorry):,0.0
I'll be eating with my parents tml morning.,0.0
"Ok. So we r setting it at sunday  <#> . Forgot to ask, will it be a<DECIMAL>  or 2 hr session?",0.0
K.:)k:)thanks.,0.0
cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,0.0
I just transfered 425 to you,0.0
Please come to my office!,0.0
Going home soon? Are you at little india still? Can pick you if you are leaving soon...,0.0
joey can intro pls.,0.0
I am bringing my phone of cus. Having lunch outside first. It's really close to your house I believe. At petir. Unsure if it's gonna be the whole week.,0.0
in class :* also battery little low. ,0.0
"Okay (: shall just go out of sch first, dun want to be stuck inside haha",0.0
Hey.. Something came up last min.. Think i wun be signing up tmr.. Hee,0.0
"Btw, how is GEM <#> ?",0.0
"No u use the balance to pay plus your own. Then the rest, we payourselves. English always first paper de. Wahahaha. I kidding onlylah.",0.0
Alrighty,0.0
ÃÂ wait 4 me in sch i finish ard 5..,0.0
yes. he so tired today. shld b boarding bus soon,0.0
Hee... Yea man... Bro got abit more to help ma... =),0.0
This is the  <#>  letter one starting with j ends in a?,0.0
" <#> , I'am surprised no one has noticed the uniqueness in this date  <#> . forward this as fast as possible.!",0.0
Just had a word with him,0.0
"sorry i will be late. oversleep. will be rushing, reacg around 11. u all start discussion first",0.0
100 percent performance is for how many samples?,0.0
Can ask roy to buy 2 bottles of lemon tea up.,0.0
Oh just getting even with u.... u?,0.0
No but I gotta transfer it first.,0.0
She didn't call me leh. Haha. She asked u to work ar?,0.0
Your soul came back from dreamland reunited with a sleeping senseless piece of yourself slowly open ur eyes realise its a brand new day. Good Morning.,0.0
Ya shld be better than finance to me lol... I tot u taking management?,0.0
Hey you awake? Can I come now?,0.0
"I have read the paper, will start working accordingly",0.0
Please start if hungry. Only leaving school soon. Trying to finishediting one part.,0.0
Yes mumy. :-)  now then got time to drink the barley. Hee.,0.0
Gayle now.,0.0
Hey gals.. Anyone of u going down to e driving centre tmr?,0.0
thanks a lot & wish you the same! i hope it isnt rude of me bt can u pls send me the name cuz i dont hav the number in my phonebook. :),0.0
hmm can meet at north point at 2pm tmr? it is at yishun.,0.0
Plz do ask whethr u ppl hv 2 leave ur rooms n dis vacation r nt.nd let me knw.am havng sm serious probs here.,0.0
Da I tried to send the documents from lap to mobile .. but couldn't. plzz Download it from mail. I sent it to you along with attachment. check it out..,0.0
Dat gate vil b open only,0.0
Gdgd. Go take a rest. Then sleep early. Mugggggs,0.0
Idk. Bout  <#>  to  <#>,0.0
"Your hotmail can access google doc? If not, u tell may one that canaccess one becoz she's creating a google doc.",0.0
"We're all getting worried over here, derek and taylor have already assumed the worst",0.0
Can ÃÂ¼ join us for lunch on sun?,0.0
hey hav u applied fr room allocation,0.0
I love ya too but try and budget your money better babe. Gary would freak on me if he knew,0.0
Content not supported leh. Can type it out? Haha. Paiseh. Thanks!,0.0
Yeap ok I just got your sms lol!,0.0
 Remember our road trip? We should plan another one soon.,0.0
need me help u get anything ?,0.0
Haha omg!! whoops hahaha so who did he think chibi was instead???Hahaha omg!! Haha see you are so nice to me haha! Morning! My oldestcousin is  <#>  years older than you! And unmarried! :o,0.0
Outside com1 sr3? Okay noted.,0.0
"I'm in a meeting, call me later at",0.0
"Not really a fan of hers, didn't watch that show",0.0
Have you found the way there? We're going tampines buy food! (:,0.0
Eee yes! It's super awesome! You're amazing Grace!,0.0
Oh okayyy means rot at home eh.,0.0
But i'm really really broke oh. No amount is too small even  <#> ,0.0
sorry sorry sorry.. I buy u drinks,0.0
Hihi! So are you staying in hostel this week? (:,0.0
U hv to come for intrvw tomorrow at  <#>  am. Cl me when u r free.,0.0
Oh is it! Which brand?,0.0
Never y lei... I v lazy... Got wat? Dat day ÃÂ¼ send me da url cant work one...,0.0
Hw many times i remembered u dis is fourth tym,0.0
Call him and say you not coming today ok and tell them not to fool me like this ok,0.0
Lol okay de la. Haha when going for interview?,0.0
Haha.. now she asking why no sound.,0.0
"btw i haven coded entity yet.only done some interface,",0.0
"Great, just let us know when you're here!",0.0
Yo your balloon sells for how much?,0.0
U really pig leh sleep so much. My dad wake me up at 10 smth 2 eat lunch today.,0.0
Wat scissor curry rice? Boon tong kee or fivestar chicken rice? Bak ku teh?,0.0
They work sometimes in Islamabad since I am not a fan of tints so havenÃÂt got one but knew someone who is using the permit without any issue in Lahore .,0.0
Oh u can throw the bottle away as well. Thnx.,0.0
"Haha I think I will go see who teaching then decide whether I go bah.Hehe I'm not falling asleep, thanks for staying up to chat with me:Pdo you have anything on tmr? You should sleep :x haha good guess:P butmy phone only got like  <#>  songs hahaha",0.0
then later then go la,0.0
Chou baobei! U reached home already?,0.0
Alright! :D,0.0
"Oh... U r in e canteen ah...Hmmm, u joinin den help me sign up oso lor...",0.0
"dear eat a bit before u come k? hee. n hor, it juz started raining. ni miss u so much.",0.0
In class:),0.0
"Chair hanze, vice chair votes too close zzz. I just left",0.0
Singapore studies hahaha.actually I oso taking.lol.,0.0
MY LAPTOP ISN'T ON,0.0
SOUNDS FAMILIAR. YOUR WELCOMING PARTY IS NOW AT AMK ~,0.0
We perform..... and present (either both present or both past tense),0.0
Ah. Free. Pity you don't have cool android phones. Oh yeah you do!Pity its not cool enough..,0.0
s life now...,0.0
"They also do custom designs/dimensions. The wood quality isn't the best but they have a return/exchange policy which I've availed personally as well, and so have some friends.",0.0
hello everyone... just a reminder that we meeting tml at 1230pm at orchard mrt...cya tml...,0.0
Eat full le.now i know how baobei feel  when i m nt ard,0.0
U all go her house first ba.,0.0
Please meet me this afternoon as your money is ready.,0.0
No. she didn't. And she can't get during cors too becoz demand toohigh. She got to appeal. Haha.,0.0
"In general I guess so, but if I knew one not like that - and I knowtons of great English majors - I'd see exceptions. You know Justinisn't just retarded",0.0
"Farrer road, wollerton park",0.0
CIP was boring but at least got one of the filipino volunteer to chat with. Apparently the volunteer was classmates with Alister previously in philippines LOL. Slightly hungry but think I am going to exercise before having dinner.,0.0
think i go jo house. dun wan to be extra la. so bright.. enjoy.. see if later you wan play cards with us a not,0.0
Oic lol... eh nope but u can da bao to my house if u want... anyway ucoming from bishan the bus won't go pass petrol station leh u argaarga see got a blue fence construction site u alight ok?,0.0
t produce any filters for SP,0.0
Chem haven get. Physics today jus did test,0.0
"Hi, i replace it with new woundplast.. I brought some from home.. Thanx for caring dear.. I think i have to wake up all the nite to complete the assignmnt :( .. Good luck with ur asignmnt too.. Gud nit",0.0
 Thank goodness it's Friday! ?? Time to relax and unwind!,0.0
Lol I just got home sia. But I don't mind. You already there?,0.0
Are you just writing native speaker for english proficiency? Orshould I put more?,0.0
Ya but need to submit hard copy in class.,0.0
I have clothing for bed. Got extra one at hostel. Then I go back tmrmorning ah?,0.0
"Yeah =/ I was gonna go for Dragon knight since they use pole arms butapparently they're just awful too -.- I was gonna make a BM and saw Ihad  new beginner... bad choice -.- also, you HAVE to wear the stupidowl head and stuff cause you need every boost",0.0
Yuanhan and Yuxiang. Two of the sian people.,0.0
Dunno got things to buy a not... But my sis flying off today...,0.0
I was hoping we could skype-study again today. Bt ur nt evn home. N iv been wanting 2 tok 4 quite sum tym. :-/ I evn hd 2 tel u hw u wer right abt my angry look. :* ^_^ and i also wanted 2 kno exactly wot is sumit-stuti's situation. Also did u tell aman abt us. Wot r ur plans 4 tom. C v hv so mch 2 tok! ,0.0
destroyed  that doesnt sound gud,0.0
Kiss u somenore. I go pong pong first.,0.0
"How's my loverboy doing ? What does he do that keeps him from coming to his Queen, hmmm ? Doesn't he ache to speak to me ? Miss me desparately ?",0.0
"Haha ooo! Icic is it nice? Haha dowan! it'll make me look short!Hahaha if I ever go is probably only to check it out bah! That guyfrom my english group, I dun like him. Haha I'm not cute lah! If noteveryone sure jio me le right:D yup he is! Now still in the hall,sitting at the back slacking! Kevin slapped feyra and pushed her headagainst the cluster gate..",0.0
"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know.",0.0
Ok no prob... C u then...,0.0
Ask ÃÂ¼ smth... Jsp file need to compile?,0.0
Woo later I come find you all eh.,0.0
Really sorry ah. Next time remind me not to say anything.,0.0
What is your record for one night? :),0.0
"Haha no la cny second day will meet my mum side de, then the cousinsall bring their bf or gf go one haha! I went this year before, likeaft the first two days but before the  <#>  days up!",0.0
"Sup man merry x mas tell my mom to, my phone expired i will call when i renew it",0.0
Pls give me a ring once dr. Kasun is available 4 me 2 meet. Lasanthi.,0.0
Ah I don't seem to have it either,0.0
Before becoming officer already is two bed. Is after becoming officerthen you get air conditioned rooms.,0.0
Yesh dont worryyyy,0.0
I'M NOT GETTING IT YET AND SHE DOESN'T WANT TO TELL ME,0.0
Hahaha this is the fifth time u telling me to take care Lol. Verycaring wo. No they sold out Lol. Btw the doraemon cookies are nice!And awesome card! Thanks again babe!,0.0
change of plans. meet at 545 aljunied mrt. Dont call pink her phone not with her,0.0
I'm fine. Hope you are also dude,0.0
Hhahhaahahah rofl wtf nig was leonardo in your room or something,0.0
"Please check that it contains my comments, All the best",0.0
Lol im going cycling soon leh. Wanna meet me at ecp instead?,0.0
" Ik, life's been busy.",0.0
HCL chennai requires FRESHERS for voice process.Excellent english needed.Salary upto  &lt,0.0
Whisky  Beer andCigarettes r a man's worst enemies...Aren't they...?But the man who runs away from his enemies is a Coward............So....Cheers..!.!.! ,0.0
Dear u staying in school today?,0.0
No industry either sadly,0.0
I'm asking Chester and ryan coz vivien say cannot I think! They dunhave to come for the dinner right! I'll let them know?,0.0
Sweet! I'll come outside!,0.0
"oh, ur no is on e leaflet i got from e matric fair...",0.0
You don buy ticket?,0.0
Hi. I think just what you want to show in the demo,0.0
Ya.. I will be a little late also,0.0
Yo chad which gymnastics class do you wanna take? The site says Christians class is full..,0.0
" Hey, hmu whenever. We should hang out soon!",0.0
Haha coz he had the vouchers then expiring but dunno who to jio!,0.0
Ms lee! Truman here. I 4got to hand in my rock climbing form. Can Igive on that day,0.0
Thank you so much for your kind help..,0.0
Yup jeff need to leave early.,0.0
remember to bring the bikini tmr,0.0
reach mess parking at   n then we wil talk ravi isnt receiving cal,0.0
Ugh fucking typos,0.0
we got the best weapon,0.0
LOL SWAP TABLE!!!!!!!,0.0
Oh oh then we meet wht time?,0.0
In which condition  men start sweating in 10 mins & women want to go ON & ON & ON? Think.. Think..  SHOPPING :-D God bless ur naughty mind..!  ,0.0
U wan 2 haf lunch i'm in da canteen now.,0.0
Yo Amber how's it going!,0.0
Prepare to be pounded every night...,0.0
Mum ask which hotel ÃÂ¼ staying at...,0.0
hi ritesh pls chech mailbox,0.0
In life if you dont adore or appreciate anything you will be filled with negativity n so a person can fall into depression. . Good morning. . Jai sri ram :-) ,0.0
"i left early last nite coz i was quite affected by all e uni stuff ÃÂ¼ guys kept talking abt.also,i feel tt li en,gen,weiyi ÃÂ± ÃÂ¼ dun have much2 talk abt..=(",0.0
I don't know if it's in your genes or something.,0.0
Dont talk about me to her!,0.0
<#> pm at leo house,0.0
s yijue@hotmail.com,0.0
"Oh ya... R u goin to book e theory test tmr, scared no more vacancies...",0.0
"Good NiteY.. SwEeT dreaMs..  miZ YoU, n Take Care! ... Josh  ",0.0
What's good.,0.0
No I smsed after Iwoke up. Ahh funny posts.,0.0
Nope. I pick u from ya place at 1150,0.0
Sounds good!,0.0
Can we eat seoul garden on sunday?,0.0
"Haha.. Nah, cheaper ma :) go Dubai so far.. Lol..",0.0
I am nt writin d exam,0.0
Where we were last time,0.0
Uhh i was cleaning up my desk and my nose decided to run,0.0
"hey ps,. juz nw phobe charging in rm then i gt stomachache.. will beediting the front part abit. planning to talk abt hw ic mainly makedevices possible..then u talk more on how our comm pattern change.can?",0.0
not the worst la. at least got a-. ur cap now ish?,0.0
Do d profs send the summary? In my other courses dey r nt sendng,0.0
Wah wah. Haha read alot of books eh. I also leh. I read 7 books le.,0.0
It was really scary 2 weeks back,0.0
I isolated the problem to both roboexps. Apparently the values are returned at high speeds but the sensors lag before updating the value (so it's not the communication). And somehow only when the pwms are running. Looking for a workaround will get back to you.,0.0
Hey! Sry I'll be about  <#>  mins late. Contact [name] when u reachk? She shld be ard com1 basement. Her number is  <#> .,0.0
So where you now,0.0
Haha I reach home le. Can I slot the form into your mailbox?,0.0
You're the atheist equivalent of the Christian who screams thatyou'll go to hell if you read Harry Potter,0.0
ohh ohkso the struggle wid the books in on againswing highas in with resultif u knw what i mean p  cheers,0.0
No lo they put in the email  <DECIMAL>  in town... siao sia I latergo email tell them I.not free...,0.0
Thank you so much.,0.0
And love you too =),0.0
Haha oops I didn't hear the alarm coz my bed covered it! Going fortraining soon? (: morning!,0.0
Yeah just small chat will do. Yeah more of my side I agree. But you have never really initiated conversations even before I had a gf either. Not really miss I guess. Too extreme a word.,0.0
team  ensure  case glass deposit  for each db in todays ar ,0.0
"Fabian packing bag for capetown, xt working, lynette at yx house.",0.0
Really. Wonky as in?,0.0
"We'll discuss later, meet online at  <#> h",0.0
Come now,0.0
LOL I DIDN'T KNOW UNTIL JUST NOW CAN. haha he not familiar with thesong is it? Hahaha icic!! All dun want to be detained!,0.0
"If later, earliest will be abt 4pm.",0.0
Yea and put a present there,0.0
Waste ..i think they bought for low price like saha:),0.0
Hahahahaha icic! Yeah of course can! I sit so far away also can tell! :D,0.0
Should I have picked up a receipt or something earlier,0.0
"earlier it was algorith,",0.0
Never try alone to take the weight of a tear that comes out of ur heart and falls through ur eyes... Always remember a STUPID FRIEND is here to share... BSLVYL,0.0
 It's R time! ??????????,0.0
Gm where?,0.0
Time for school again! Woooooo!,0.0
Well the general price is  &lt,0.0
He is a womdarfull actor,0.0
What u talking bout early morning? It's almost noon where your at!,0.0
Sorry!! Huh then your dad also cmi?,0.0
But i'll be going out soon lol can't do much in that short time,0.0
"ok, so i still come ur house first to find wh rite?",0.0
Wa liddat also can T.T... then thur I must go eat le lol... wa nvm Ijust ate supper also... and our range is  <#>  lo since when become<#> ...,0.0
Ohh ahh nvm! My cluster outing hahaha we were looking for replacements hahaha,0.0
Hey u check honors ass alr? Can gimme back?,0.0
Haha nope to work.,0.0
I m in colg abhi vaise ask subhanshu he might get it submitted vaise shayad mushkil ho. ,0.0
"Lol ummm I think it would be better if you all tell me to striketoto. Then if that really happens, at least I could get a car andprobably go for feasts every outing.",0.0
If nice then buy lor... But mambo watch so ex meh... Half price still need 58... Tmr u still got time 2 buy meh...,0.0
"Haha cally watching movie later at  <#> am. I dont have players le.See if you can find any bah, if not stay at home rot =(",0.0
"Okay, is there any problem with him according to you? What's the matter?",0.0
\Hey! do u fancy meetin me at 4 at cha ?? hav a lil beverage on me. if not txt or ring me and we can meet up l8r. quite tired got in at 3 v.pist ,0.0
Lol thanks man. Same to you!,0.0
"Hi aunty, this is Swetha s friend Nishanth. She wants you to call her on  <#>",0.0
"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL",0.0
U watching the Rui en show soon??,0.0
everything is nice!! forthe loading screen ah is it possible to draw some,0.0
"U ask Xyan whether she can make it, if not all come for e lunch. 1 lah, how long can we eat, if u rush den u make a move first.",0.0
Rats. Hey did u ever vote for the next themes?,0.0
Thanks!! Friend messaged :-),0.0
Dont know really..,0.0
" It's all gud, no worries.",0.0
"Huh, u havent eat yet?",0.0
Orh! My girl go ear something.,0.0
Lady asks u 2 be at KFC at  <#>  oclock n cal  <#>  n she'l come n take u 2 hampden rum. Broker no  <#>,0.0
 Tgif! Ready 4 da weekend?,0.0
"Yeah, where's your class at?",0.0
Hi andrew. I wont b comin 2rw pleas help uncle roshal2 take care of evrytn.thanks alot.tc.God bless ,0.0
Yup he msg me: is tat yijue? Then i tot it's my group mate cos we meeting today mah... I'm askin if ? leaving earlier or wat mah cos mayb ? haf to walk v far...,0.0
No. I.ll meet you in the library,0.0
Can earlier? In school?,0.0
Okay =) thanks.,0.0
"Thank you mr chua, I'll come by later in the afternoon.",0.0
Nope?! Haha spend not enough right.,0.0
They found a way to change the item they put in trade to look like an <#> costume. Your really getting a bikini bottom or something cheap. But on your end it will show up as the right costume. Ppl have been making threads about it on the forums for weeks now. Ninjas just close them and say they are false rumors.,0.0
"<name>! merry christmas! thanks for the ride home. (show ys the msg,cozz i dun have his number. hehrh. ) n , Merry Christmas! enjoyurselves tmr!",0.0
Okie but i scared u say i fat... Then u dun wan me already...,0.0
Ok how you,0.0
K I'll call you when I'm close,0.0
"No, I can't xP you're too difficult =P I'll find a chance to",0.0
Nope. Only one lesson... Haiyah dont be so sad ask ur dad to pay,0.0
"Hey... We r still meetin at toa payoh rite, 1230...",0.0
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,0.0
Laopo will be te. Call u laer,0.0
Ok thank I got it le forgot s3 got carry over from s2 lol,0.0
Hahaha she damn cute la! Ohh btw ryan ask if you cab master thestrumming pattern for I'm yours! (:,0.0
haha.. okz.. we shall c again.. u rest early.. nitez..,0.0
"I think i saw breeding tanks there. Ohh good lor. I am not sure,icant find the right family name for the fish.",0.0
"I'm watching cartoons, listening to music, and later I have to go to the temple and church. What about you?",0.0
I can. But it will tell quite long,0.0
Yeap I emailed right!,0.0
alright. any page limit,0.0
Anyone willing to travel around end of may to start of june to Sydney and willing to travel together.,0.0
Nvm la as long as it can still eat,0.0
Den we will still b given student price and loan rite... Hey how u noe comin nxt wk?,0.0
Happy bday dear:-),0.0
Hahaha stressed out :-P my weight is still the same leh lol. you toojia you wo! Meet upz soon!,0.0
Nope still at t3!,0.0
You guys already there?,0.0
Hv physics. Will end 7,0.0
So sorry!,0.0
"Yeah at the control station! Like 5 or 6 more stops I think, lazy count:P",0.0
"Haha^^ okay! Haha you wanna play? Idm! But I going out to book theaccommodation for my holiday, dunno what time coming home! Haha ohwells! Shall tell him to catch up to our level!! Haha you better nottoo! It's okay it's okay! Tired must sleep!!",0.0
"TEC CSE B PLACEMENT: The placement season has started and our class ""size ma"" SHIBI CHAKKARAVARTHY is the first person to get placed (in SYNTEL) . . . I sincerly state that syntel is lucky to get a talented person like shibi . . I wish all the best to shibi on behalf of my class members. :) have a great career shibi!!! With love, GHILLI (SARAVANAKUMAR)",0.0
Anna pls send me auto nazeer's no.Have 2 cl him to go to stand at  <DECIMAL> . If u can cl him and ask or send me the no.Bye.Gbu,0.0
"U so lousy, run already come back then half dead... Hee...",0.0
Lol poke me when i can come over xD,0.0
U waiting for ur sis? U eating luch wif me?,0.0
Ohhh your collection of money includes for meals and tshirts?,0.0
thanx for the discs... very happy!,0.0
Okie la...Im totally dressed down can. Haha...Will feel inferior one. Nv bring blotter or lip gross. Was in a rush man...Haha.,0.0
Way boss. Chiobu also dun wan see. Haha at SIM now,0.0
i cant sing tm leh his frenz and us going hotel buffet already confirmed wit them leh.. Weekday cannot huh? Next sat i not ard liao,0.0
INDIANEWSLINE AP High Court grants bail 2Rama Raju 4 others Uttarbanga driver violated red signal-Signal in-charge Syria bans Islamic veil at universities ,0.0
When would you want to do that?,0.0
Yeah officially with the teacher haha! Oh wow hotel!,0.0
s VPN? Need to dload anything to use it?,0.0
Where are you... Light's arriving,0.0
"meet me at the hallway, have to tell you something about ron and kelly. so annoying. !!",0.0
What very cute:D hahaha really!! So young!? Maybe they will think i'mp6! hahaha       omg so cute why need partner one!!,0.0
"Hi ricky, what time can we meet later?",0.0
Paiseh I check newsPaper 2day no tt show? 2day is WwF? dunno y no more liao. Maybe last wk last episode w Friends? I dunno? Sorry.,0.0
Ask u ar...when u go home during evening peak hour...if take mrt fromclementi to outram...the mrt very pack?...,0.0
Its on the way hi hi,0.0
Hi.Where r u frm?Care 2 intro?,0.0
U FREE TOMORROE,0.0
The schools you have called previously.,0.0
It's  <#> th to  <#> th for participants.,0.0
"hey, where are you now?",0.0
Next week eh. Haha cally shall book the tickets. :-D,0.0
"You mean charge how much?  <#> /hr for peak,  <#>  for non peak.",0.0
Both timing i can't leh. How abt fri 9 or  <#> am?,0.0
Yes. Nigh you cant aha.,0.0
i understand ur situation now  tell me  oh experienced one  how did u cope up ,0.0
"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna",0.0
I thought of asking u n si also. Free seating unless we go every early get front seats else not v cheap also. I can get 10% disc.,0.0
Hmm..we meeting this weekend right? Today u free?,0.0
Yeah the nearest is in Indiana,0.0
Lea so wanna exchange hp number?,0.0
I uploaded my pics to Facebook,0.0
m in science faculty lor... So wat do ya have to do as an armour tech...,0.0
Hahaha will she be at arp??,0.0
I think i knw,0.0
Im fed up...,0.0
ok cool comin in half an hour,0.0
Haha things for 4 days lo. Shoes.,0.0
Hi there will be a special meeting to change d name of our choir. Pleas com wit suggestions at ten am tomoro if u can. Thanks. Tc. God bless. Bye:-),0.0
I dont know eh. Later i tell you the menu. But i put in store untilyou come eh?,0.0
t come today.,0.0
Haha. Ok. Reaching home soon.,0.0
"Hmmm I see. My first loop is  <#> , 2nd is  <#> ,  <#> ,  <#> ,  <#>. Add to  <#>  let.",0.0
Nooooo she said it's cause I was in every section and stuff!!!,0.0
Bblp u reachin le tll me k. I bring umbrella for u,0.0
Haha will be rich in the future my queen lol... Wahahahah! U all soxing you ling xi one lol... u can snack until u fat fat le,0.0
i wantd to tok. :( gn. tc. :/ ,0.0
Hahaha nice!! You are 2 marks higher than me I think! What a hacker hahaha!,0.0
I tot we got Bukit timah?,0.0
Hihi weitieng sorry I can't go tonight coz i'm sick): sorry!!,0.0
Haha shihui might be going jp with me so you can Telly go off first!,0.0
"don't worry, soon enough, we won't have enough fuel to run those generators",0.0
In a Botany class  Teacher-Its b'coz of the growth harmones  a ripen fruit falls off the tree! Sardar-Poor Newton! He thought they fall coz of gravity!,0.0
Lol why?,0.0
 Let's go 4 a shopping spree soon! Retail therapy!,0.0
 Just wanted to remind you how awesome you are. Keep shining!,0.0
Division doesn't matter that much.. what you do there is moreimportant.. try asking for scm.. strategic change mamagement.. theyfigure out how to make the system better.,0.0
I cant pick the phone right now. Pls send a message,0.0
Halo. We meeting 5 at suntec or marina sq 2 buy xf present then dinner is at 7 esplanade ichiban boshi. So wat time u coming?,0.0
It's fine. Healthy.,0.0
I will :) sure full marks,0.0
I wanted to call u. Talk easier. But kept missing the time. Haha. N Igot so many qns for u lor..,0.0
Best of luck for your first mid term test in nus tml! Haha.,0.0
Wed 2pm u can make it? For consultation with the prof,0.0
The one who ponned? LOL,0.0
Did u find a sitter for kaitlyn? I was sick and slept all day yesterday.,0.0
Nvm it true wad. Help end his misery nia,0.0
Thats cool. i am a gentleman and will treat you with dignity and respect.,0.0
Nxt time then,0.0
Oh its on espace,0.0
"Hey, a guy I know is pressuring me to get him some weed. Can you get us a half track to USF tonight?",0.0
m leaving the hse?,0.0
"Hmm you guys go ahead first, i'm having a stomach ache! :P",0.0
Reach their hse le...,0.0
Yeap. I'm about to after lunch. Haha,0.0
"Hi darlin', how was work? Did you get into trouble? I just talked to your mom all morning! I had a really good time last night. I'm going out soon, but call me if you can.",0.0
Also fuck you and your family for going to rhode island or wherever the fuck and leaving me all alone the week I have a new bong &gt,0.0
"Hey, most probably we'll end b4 dinner time bah.",0.0
Every day i use to sleep after  <#>  so only.,0.0
Okay. Tell u tonight,0.0
m in town oredi. So Wat time u wan 2 meet?,0.0
I dnt wnt 2 hear ur voice...,0.0
"Then never mind lor, go another time.",0.0
