SMSes,Labels
Not sure. It's at yishun safra. Will go back sch 1st,0.0
We went to the eye doc today. I was gonna txt u earlier but they dilated my eyes and small words were blurry.,0.0
I not sure lols! Wth my face keeps peeling forever,0.0
Eh he ok with it or not huh? I like gooseberry. Haha. He go back le.,0.0
"if u wanna get the candies i brought, come to my office to claim before they are finished.",0.0
Do not buy food for me...I took,0.0
Hahaha come only eh. Join us. But dont have to eat.,0.0
agh why am I screwing myself up again :c,0.0
come to the stop early,0.0
Soon you will hear good news,0.0
The message sent is askin for  <#> dollars. Shoul i pay  <#>  or  <#> ?,0.0
Aiya we discuss later lar... Pick ? up at 4 is it?,0.0
I know. Like when she was taking FOREVER to bring my pain meds. I found out why too. She thought I legally changed my name to Cortez. So they couldn't find it.,0.0
Hahahaha I didnt had a chance to ask you about it. What's an insurance exam',0.0
"huh? dun scare me lei, ts thursday",0.0
What are you at?,0.0
Haha some lolita ish thing! She is just zzz. Haha she stays in hostelon weekdays! Haha okay eat well! Spencer is behind me lol.,0.0
"m not working today, need a break n go shopping... E rest, when they free?",0.0
"Cakkavala is FAR? hahaha... oh, first time heard this from u",0.0
"I had hoped to get into semi finals... Now no chance liao... The onli gd thing is i got to burn lots of calories! Hehe. So, hows your day?",0.0
No iS assignment... ya and ticket class no set end time method I addin le.... now I test dunno y the data class de commuter array list isreturning null pointer exception leh,0.0
Hey leeping. Mr kwok got a project for ex students. He needs photosof your sis's graduation photo urgently. Do you mind if I borrowthem?,0.0
"ya xi, today's tuition change to wed ok? you free today? i pass uanother assessment book to do,",0.0
Idk. I'm sitting here in a stop and shop parking lot right now bawling my eyes out because i feel like i'm a failure in everything. Nobody wants me and now i feel like i'm failing you.,0.0
Call when free,0.0
Heck yeah for sure!!,0.0
I thought it was important,0.0
Yup per hour. Usually his lessons are  <DECIMAL>  or 2.,0.0
Challenge accepted. Eh tell secret!!,0.0
" Tbh, ur cooking skills are top-notch. U should open a restaurant!",0.0
OK.. want me come down in  <#> ?,0.0
"Can... Best is u eat until fat fat, haha...",0.0
HEY GIRL. HOW R U? HOPE U R WELL ME AN DEL R BAK! AGAIN LONG TIME NO C! GIVE ME A CALL SUM TIME FROM LUCY,0.0
Yes it was,0.0
hi how are you now,0.0
Okay set! Put on Facebook?,0.0
Unfortunately missed it due to me being in lhr for the weekend. Nice clicks.,0.0
Haha yeah. Go learn recorder for worship hehehehe.,0.0
Yep.. but I met a friend and I don't wanna ditch her =(,0.0
rest i know a family who moved out of Silver Oaks saying that is not fit for families..,0.0
Wil come in ten mins,0.0
Ohh no i'm so lame I realise I took wrong train._.,0.0
"emaths, amaths, physics and chemistry. Yup its  <#>  per hr.",0.0
Are you ok. What happen to behave like this,0.0
I type msg halfway*,0.0
What time did you leave last night x,0.0
No reply.. Datz y...,0.0
Hmmm... 230 lor... Where will ur b?,0.0
Will be out of class in a few hours. Sorry,0.0
"Hi regarding samsung  <#> bw monitor, my best price is  <#> . Thanks. -wei qi",0.0
"Lol, well good morning and see you in the night :)",0.0
Redbull gives wings ... hmmm nxt Monday go gym then swim,0.0
s called general electives -quite xtra one.but only can take one subject durin holi.ÃÂ¨n got limited choices.,0.0
m handin in e forms too...so after our test den we go and meet em lor...,0.0
"Yeah, door's unlocked",0.0
Yes....you too believed it?,0.0
"Paiseh monday or tues can? Wed i drivin, thurs need to pack, flying fri morn...",0.0
Good have fun :),0.0
Mine too lols!,0.0
"Where are you,i am on the first platform ?",0.0
Haha okie.... I meet u at ocbc center there?,0.0
Need to talk,0.0
ll remember if i gotta e honour to...Keekee..,0.0
has anybody ever tried inverter fans? Are they worth the hype? Any recommended brands to consider?,0.0
Nope it's okay. Thanks?,0.0
I was with the team till now... bit haphazard but they will be ableto pull it off. - from Ramees,0.0
Go hatch the eggs!,0.0
I think old pic,0.0
"hello, do u wantto sell the book ?",0.0
Ohh ok ask Edwin tay open the room!,0.0
"Sigh,what can I do for you?",0.0
Depends on what time you leave office and what time we can meet... Almost done here. Should i go home first?,0.0
Haiz this kind of thing cannot rush wan lah.. Today is my first day only lor.. Must search slowly..dun worry lah.. Will update u lah..,0.0
" Tbh, I'm not a fan of it.",0.0
" Hey, u've got a heart of gold. Keep shining!",0.0
Gothere.sg says no reasonable routes o.o didn't even show the mrtone! Yeah heehee coz its in front what! :P,0.0
Haha no la. Lol you want to come over with xt?,0.0
K.k:)i'm going to tirunelvali this week to see my uncle ..i already spend the amount by taking dress .so only i want money.i will give it on feb 1,0.0
"Babe, I'm back ... Come back to me ...",0.0
ÃÂ¼ submit your form a already a not?,0.0
How i noe... Did ÃÂ¼ specify da domain as nusstu... ÃÂ still in sch...,0.0
Or u ask they all if next sat can a not. If all of them can make it then i'm ok lor.,0.0
"hey, thanx for helping me today.",0.0
Got prescription. Will be off for a couple of days while prescription works. Love Gin x,0.0
"Tick, tick, tick .... Where are you ? I could die of loneliness you know ! *pouts* *stomps feet* I need you ...",0.0
"Haha it's okay lah why apologise? Haha need to worry coz I didn'thand up hw, I have to score decently for this if not my chinese gradewill be really really really terrible haha!",0.0
"hi guys, shall we meet in PGP @ 9?",0.0
ll call u during my lunch break.,0.0
Ya but i'll be going from science center,0.0
I didnt tel dat i am nt in mood..i dnt knw to try more than it,0.0
Already done!,0.0
Also teach him this was not Ok and he should never be doing it.,0.0
Haha this prac quite slack! Fail results haha :P oh I used to alwayseat the udon! Haha and the omelettes from western stall to die for!!Haha I drink both coffee and tea ah! Haha oh where did you get themini ziploc haha so cute!,0.0
Play diablo online?,0.0
Wheres my droid,0.0
s shop ?,0.0
I didn't get the second half of that message,0.0
Hai . .i will not come tommorow to the class as my brother is hospitalized due to fever! Plz do convey it 2 ma'm! see you. .,0.0
Aight cool,0.0
Reply,0.0
Eaving house soon le,0.0
"Oh... Icic... So gd, can watch movie. Wat show... K la, den pass u on wed..",0.0
Ok.ok ok..then..whats ur todays plan,0.0
Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side,0.0
Good afternoon starshine! How's my boytoy? Does he crave me yet? Ache to fuck me ? *sips cappuccino* I miss you babe *teasing kiss*,0.0
Yea lols where u going,0.0
Dunno... I oso v sian going 2 fall asleep soon...,0.0
" Srsly, dat's awesome! ??",0.0
Yup. I pick u ard 830. Call u when i leave.,0.0
Where's my loverboy?,0.0
"Hi! i recommended ur names to a friend called Pei Shan from Professional Investment Advisory Services. She might call u, if not interested, jus tell her. I'm sorry i didnt ask u abt this earlier.",0.0
"Good mrng Mohit,I will submit the report till  <#>  noon today. Some policies are still left.I will save the mails' folder in F: Drive.Thanks & Regards,Ankit.",0.0
Yar lor... How u noe? U used dat route too?,0.0
I heard self testing kits r also quite reliable,0.0
"K I'm leaving soon, be there a little after 9",0.0
How's the docu ar? Can we print in the morning?,0.0
I try persuade andy. Haha,0.0
hey sis i got ramjas collegenorth campus in nd counsellingbd,0.0
"Ok sir, will txt you after dinner",0.0
RAMZEE can intro pls,0.0
I took wrong mrt la...,0.0
Ahhhhhhhh did you call me atmy house yesterday? T.T,0.0
"I have lectures till  <#> h, where could I meet you to pass you the forms?",0.0
ok! i'm reaching soon,0.0
 I'm so proud of ur progress. U're doing amazing!,0.0
Why pon cca?,0.0
meeting on coming Monday 11am at following address,0.0
I'm in a function,0.0
"Wow... Nt bad wat, can relax n exercise at e same time... Haha, i still have to pay money to lose weight... Enjoy ur cyclin den...",0.0
Oh OK. Cool then.. just making sure I receive due credit :p you going steady?,0.0
And torch is  <#> ,0.0
"Sorry da thangam, very very sorry i am held up with prasad.",0.0
 we too wish you and your family agreat  prosperous  blissful  healthy  happy new year  with kind manoj goyal,0.0
3 why,0.0
i thnk i heard it maybe frm udat wen u tried stopping someone ovr a drink  he retorted bck seeking defence frm his moms endquotedmy mom has not stopped u  den who r u,0.0
Jus finish bathing...,0.0
Hmm.. I go read the thing now.. Steffi said wat?,0.0
Ya shld be half...,0.0
Ohh my i'm gonna be late too! z,0.0
Haven yet. Haha. Still at cck. U go first ba,0.0
eh.. where r u??,0.0
Sureee but wow you sure can swing quite far,0.0
"Are you ready to meeting, today?",0.0
CHELSEA losing by 2 goals already... finished already... end of the match...,0.0
Leaving hse le,0.0
Ater want eat dinner with por por and hl ha. Dont call in  lib,0.0
Ok! Just on the way to jp now. Muggggs. Go eat more k.:-),0.0
"Orh ok lor. Anyway we finished the mainbody already left 5 and 6,must be in 4 pages max. u see what we write in google doc then editaccording? Got some other stuff but hard to tell u lidat.",0.0
Moses Treat ah? If no treat dowan la.,0.0
Lol your always so convincing.,0.0
Oops i thk i dun haf enuff... I go check then tell ?_..,0.0
I'm coming for you,0.0
I will vote for wherever my heart guides me,0.0
Hey ppl...Thx 4 coming! Thou no time to entertain u all but hope u all stil enjoy it.,0.0
Whoops nvm,0.0
Do I have any message other then from myself,0.0
Okay! Lol what she doing!,0.0
"My dear, how are u? I m working now, did not see u online..., just heard that pastor ho has given birth...",0.0
Change to  <DECIMAL>  ok?,0.0
babz miss u too much now,0.0
"Greeting Card 4 U. *!""""""""'""""'""""'""""'!* *! .+""""+.+""""+. !* *! + HAPPY + !* *! ""+. .+"" !* *! ""+"" !* *! NEW YEAR !* **=2""0""1""1""=*",0.0
Oei...Faster tell me...Wat u talk to ter about?Quick quick.,0.0
 you wnt be alone  ,0.0
Tell u when got chance. Haha.,0.0
laogong gd morning!!!! baobei slp so early hor.. :-*,0.0
Ok nvm...We tmr den go copy...Save seat 4 me...Hehe cya =),0.0
"Grilled chicken, sour cream",0.0
How's your fever..?? Discharged from hospital..? let me know when you came back to home..,0.0
 Can't believe it's almost the weekend. Any plans?,0.0
I told her I had a Dr appt next week. She thinks I'm gonna die. I told her its just a check. Nothing to be worried about. But she didn't listen.,0.0
"Happy or sad , one thing about past is- \Its no more\"" GOOD MORNING :-):-).""",0.0
I open my mouth when i see wilson's slides leh. I scare i disappoint   him sia.,0.0
Eh we will be late leh the stupid mrt just now stuck! Help us keep the table!,0.0
"Hey, dr 6 at com2 is available leh. U all want to come and use?",0.0
Can u send me the latest src code? I'll try to integrate my part. Thanks.,0.0
t do the project watever w/o u? or else 2molo I also not submitting the project liao? please? bu yao nan guo la?,0.0
thank you thank you! anyway can just give my email and mobile.. anyone who knows me knows that i usually don't go on msn..,0.0
"Don't get the wrong idea. Haha. Serious, go back and rest. Video canbe considered done le. Now left only the group photo which we can takeany time. Report wise, we'll vett thru.",0.0
Yep yep definitely,0.0
maybe somewhere near. wait for my dad come back then c where u r?,0.0
Lol ok. I always ask for the moon for my bday. Everyone always says no tho :(,0.0
Huh I don't rmb hearing the final decision! Haha okay oh wells!! Tryto enjoy bah!!,0.0
be with amma and mol and make them happy with your company.i will be happy.happy vishu.,0.0
Did you and tia fight?,0.0
Going to clz now at patan cheru,0.0
on the way,0.0
"Hey sorry I didntgive ya a a bellearlier hunny,just been in bedbut mite go 2 thepub l8tr if uwana mt up?loads a luv Jenxxx.",0.0
Ahh sorry! I was outside! When's the next time you come nearby? (:,0.0
Loft,0.0
gud morning ii hope ua doing gr nd lyfz gud too ,0.0
Yea why? U going 2moro?,0.0
U're welcome... Caught u using broken english again...,0.0
Just send then tml see reply lo if no then tml after marketing can gole arh lol... ya lo bo pian mah lol or deduct mark again meh,0.0
I sitting at e back of e circle stage...,0.0
How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.,0.0
re meeting at 7 pm at esaplanade tonight.,0.0
Yes yes perfectly understand. I got caught up with some unexpectedstuff so slipped my mind. Will send it to you by tonight for sure..,0.0
So sorry.,0.0
T WANT CHAT?,0.0
Haha other places like what=,0.0
M still in metro. Will reach by  <DECIMAL>  . Good Morning.,0.0
give reference of ss deswal ips my batchmate meet him today only he is some yadav,0.0
"xy:Should be lor, need to buy the christmas present haiz...",0.0
Ok. Will sms u when we leaving,0.0
waitn 4 ur reply,0.0
"My lesson  <DECIMAL> pm, bout  <DECIMAL>  leaving.",0.0
I got the electricity back.,0.0
Andu she's nt answring the cl.I'v sent a mesg.V'l c smetimes she may rply.,0.0
We can go ourselves also rite,0.0
Haven't reach yet lols,0.0
Oh gosh that's really bad.,0.0
Ya.Jos calld me juz nw mt thrus la.How r u?,0.0
are you free tonight?,0.0
Naice. I shall name the mantis MAMBA. Is he eating,0.0
Onli mi n Percy in <#> la kopi nia.haha.I hear from Joel maybe changing to eat botak Jones leh cos they tot u all 9 then reach then fish n Co close at <#> .,0.0
got voucher. so not that bad,0.0
Haha never say hi!? Happy cny to you too! ^^,0.0
Nooooooo I'm gonna be bored to death all day. Cable and internet outage.,0.0
Lol dots I tot wah so fast meh tmr.chey.lol.ok ok.,0.0
OK sure! I ll do that,0.0
Doin fine as usual. Not ryt now....not plannin for any Delhi trip. Will let u kw if i have any plans... Very busy nowdays :-),0.0
"U pig leh, now in arts canteen q for food...",0.0
Just normal only here :),0.0
Jasmine and me wanna go during v day! Got voucher mah lol that time ugive one expire le... and help us reserve a table can?,0.0
With them. They might go later. Cus now disco.,0.0
I'm going 2 orchard now laready me reaching soon. U reaching?,0.0
xuan can help me buy eggs and orange juice?,0.0
"m out too, if not can check e net...",0.0
Thats Ok. They are trying to balance it by an outage again.,0.0
Not yet had..ya sapna aunty manege y'day hogidhe..chinnu full weak and swalpa black agidhane..,0.0
"Hi Jon, Pete here, Ive bin 2 Spain recently & hav sum dinero left, Bill said u or ur ??rents mayb interested in it, I hav 12,000pes, so around ??48, tb, James.",0.0
No no no need everyone haha,0.0
Well good morning mr . Hows london treatin' ya treacle?,0.0
my ex-wife was not able to have kids. Do you want kids one day?,0.0
Oh when is the latest we can order,0.0
This is why  <#>  didn't happen,0.0
my parents might be flying back next month for 2 weeks or so.,0.0
pl come tommorrow,0.0
Yeah got it day.. awesome gift! :p Thank you!,0.0
"Haha, that's good :) focus on your guitar and bass first la..",0.0
Then her friend joining us to eat ar?,0.0
Politics lol same as yirui,0.0
So bad conditions.,0.0
cant be bothered with buying a new one,0.0
life is not a bed of rose,0.0
Is there Anyone who received visa in the past month?,0.0
Nd wat do u thn im startn?,0.0
Meeting u is my work. . . Tel me when shall i do my work tomorrow,0.0
do you want to do ccs next term ,0.0
Gauti and yousuf pathan for kkr.,0.0
This resulted in lots of cases,0.0
Haha so random! My dad's car is smoking white fumes!,0.0
=( =( =( what if we looked online a bunch at my house or something?,0.0
So the sun is anti sleep medicine.,0.0
so ur gonna convince ur parents fr the same guy,0.0
"Praise the Lord, who carries our burdens day after day: He is the GOD who saves us. Our GOD is a GOD who saves. Ps <TIME> , <#>  Hav a blessed day:-)",0.0
Seriously! Nana told me I 'gave away what was most special to me'...glad to see you see in only with my virginity -.-,0.0
this kind of administration stuff very tiring rite? but after that uthink of the house then can happier abit! :),0.0
Will check. Heard but not confirmed that she is in a Boston hospital.,0.0
Wish u n ur family a happy nu year,0.0
Wow didn't think it was that common. I take it all back ur not a freak! Unless u chop it off:-),0.0
At 1 P.M.,0.0
Tmr i can only mt u durin my lunch break...Wed la...,0.0
I wonder if you'll get this text?,0.0
Ooo okay! Thanks! Hahaha dun need write abstract is it??,0.0
Wow omg:o so cool! So really different buddy?):,0.0
K leave i wnt believe u for anythng in ma lyf tym.,0.0
LG on a2. Back le do for u. Borrowing chem text book from my ta so noneed go library.,0.0
"At dinner, what's up?",0.0
"Haha high possibility, not confirm.",0.0
Yeah  now mrt,0.0
Hey when is physics test,0.0
"How wan 2 c today or another day? Lido got 4, 4.15, 5 then cine got 4.15",0.0
I'm with the men's shirts,0.0
whats going on with denver? i hope denver beats the colts! i alot hung over lol. luv u  Crazy Bitch :),0.0
Nope notin..Jus wonderin...too bad i can only sms...If u want u can surf n at e same time sms so it aint that much a bother.Use e internet sms thingy.,0.0
Siannnnnn so do I wear the belt!,0.0
"Hi, I'm interested in your Villa Verde unit. Can you tell me thehouse number and street, and the approx built in GSF area? Thanks,Min",0.0
"ok, I will check and add into the next payment.  Thanks!",0.0
Yeah she told me already.,0.0
Okay what if she's a female?,0.0
Happy New Year Princess!,0.0
Haha you were looking in my direction! I'm at the round table therehaha! Jiayou for complex numbers!! Jiayou jiayou!,0.0
Hongkong. The song v nice rite,0.0
tml i busy. i going to cut my hair at the 10 mins shop. the parkway one. not the bugis one.,0.0
s only a game... Dun b sad...,0.0
"Wat!is tht u gt other hp num is 0124613103?is tht u?oh,my!",0.0
ll b free at 3... Meet at tis time? So we goin 4 dinner or wat....,0.0
Wah wah. Lol cannot like that la. I've been hearing the songs over onyoutube leh. So pathetic :-(,0.0
Tonight I gt thing on..,0.0
Haha first row ><,0.0
Ya. Eat already. Now on the way back.u eat already?,0.0
" G2G, bye 4 now!",0.0
Eat le then come back.. Mummy got a lot of work to catch up on..,0.0
Thought you not going already?,0.0
So where r u takin me for dinner tonite?,0.0
Can you help me record the 7pm tv programme?,0.0
They asked me the same question what happens if you lose it.,0.0
yea yea i am old school b,0.0
"Gosh that , what a pain. Spose I better come then.",0.0
Forgot to tell ?_ smth.. Can ?_ like number the sections so that it's clearer..,0.0
"Air resistance doesn't depend on mass.depends on density of air,speed of the objects, some coefficient derived from the surface of theobjects, and the surface area perpendicular to the downward force.. Sono diff.  Both fall at same velocity.",0.0
Are you willing to go for apps class.,0.0
Do ? all wan 2 meet up n combine all the parts? How's da rest of da project going?,0.0
Muacks where u?,0.0
Aiyo. Then why don't you bid for another mod?,0.0
just wait for some time,0.0
I will reach ur home in  10 mins,0.0
Don't play Pubg on phone to have good speed Lol. I don't by the way.,0.0
Haha I got no more time ~ comp in jan!!! Hahaha so cool! Did youspeak to him in jap? Haha and if we go we get to alternate sidesHAHAHA!!,0.0
I knw u r nt hapy. I cn just ask u to talk to me abt it wnevr u lyk ,0.0
Good nite and sweet dreams to u,0.0
No eh the cert is needed for photocopy.,0.0
"Mr tan, the room  <#>  booked for astro by auntie soonsin was used asnight class.",0.0
I see u tomorow.,0.0
End at  <DECIMAL>,0.0
Haha. Dun worry about the cost.. I printed single side. Save the earth.,0.0
"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago",0.0
What time u reach?,0.0
Then can we talk abt mno at 1pm? Or u'll have other meeting afterconsultation?,0.0
Haha hopefully bah. My chinese not as good as yours lah my goodnesshaha! I just started:P,0.0
F'shoman! I'll be at the thang anyway,0.0
"Hi reached Singapore.. Plane didn't crash, reached on time, baggagecame in 1 piece, etcetera. And good morning! :-)",0.0
Wake up le.. at orchard wf my frens. kinda like a gatherin ÃÂ¼ . U jus woke up?,0.0
What happen to her tell the truth,0.0
Hahah can! Where's the place?,0.0
"Oookay, reintroduced myself to Mithun lol",0.0
"hey, we where do we meet?",0.0
Orh haha I also forget leh decision maybe lol I sign up too manyuntil forgot... cos I apply in between my 1 hour break very rush!Lol... but every Tue then hao liao lol... wa fast food Nomnomnom,0.0
" Hey, sorry I missed your call. What's up?",0.0
Never y lei... I v lazy... Got wat? Dat day ?_ send me da url cant work one...,0.0
How going,0.0
Sounds like there could be a lot of time spent in that chastity device boy ... *grins* ... Or take your beatings like a good dog. Going to lounge in a nice long bath now ?,0.0
hey when u free nxt wk to meet up for dinner?,0.0
Episode <#> . Chest pain again? Go see a doc.,0.0
Yea ask the rest too,0.0
 R we on 4 2nite? ??,0.0
at bruce b downs & fletcher now,0.0
Yeah haha.. they look nice but have that feeling to them,0.0
Yes.he have good crickiting mind,0.0
Then clementi got bus go np?,0.0
Do you think i can move  <#>  in a week,0.0
Yup... From what i remb... I think should be can book... ,0.0
will you be coming?,0.0
I ws rdy at 9.15. Nw waiting for dem to get rdy. Abi 5 mins me nikalenge... ,0.0
I propose u 4 a lyftym frndsip.Wid full dedication.No complaints  no Demandss..Wt say..?Hapy frndsip day in adv..do reply if u accept my frndsip.?Gn ,0.0
Prolly,0.0
"Great, got it!",0.0
Haha.. ya I till ten. Okok. Call me when u end.,0.0
Where are you now,0.0
"i jus wakey.. so did u buy tbk, how much is it?",0.0
"Now onlY I FEEL pa,",0.0
awww.. understandable.. bt inshaAllah it will b worth it,0.0
ll pass.U sleepin?Ok... :(i guess ur tired huh?,0.0
"Lol because if im not there and you kena caught, it will be veryawkward mah lol. If im there then can say we happen to walk behindhim. XD",0.0
Haha why sorry! Its good to sleep early (: morning!,0.0
food is good ill bring ,0.0
ll be going for dinner before that coz cannot tahan till after lah.,0.0
My CA Registration no.IPCC/ITT/CRO <#>,0.0
"There's also a used embassy furniture market in F-6. The products are a bit pricey, but you might find a good piece",0.0
Bro there is some updates. Go have a look. And comment me.,0.0
Lols the desert episode? Ya his jumps and leaps v nice too,0.0
I asked my frenz but they dunno yet... I go w u la... Haha...,0.0
AND CHRIS IS THERE TOO,0.0
yei yei rem to eat k,0.0
Im going round the loft.,0.0
I end le.smith st got open.but sky abit dark.ÃÂ¼ end le.call me.see how.,0.0
Who Is The Most HARDWORKING Guy in MTV Roadies Except Raghu  Rajeev & Rannvijay..?? . . . . The One Who Operates The BEEP  BUTTON.,0.0
Ya eh hey I realised today gt no lesson at science... so later meetat lecture?,0.0
Probably take mrt to bedok,0.0
What to think no one saying clearly. Ok leave no need to ask her. I will go if she come or not,0.0
I am in your office na.,0.0
The  <#>  seat is the auditorium. U can email  <EMAIL>  or call  <#>to ask abt the yong siew toh recital hall.  <#>  seats with Steinway.,0.0
BTW ur math ass  5c i wrong I tink.,0.0
"hey francis, this heard u got some sms lobang,. jsut sms got money laio is it ?",0.0
Nov cannot): second week is which dates?,0.0
Shuhui has agreed 2 watch infernal affairs wif us. How abt u?,0.0
S...from the training manual it show there is no tech process:)its all about password reset and troubleshooting:),0.0
James: GDATE HI,0.0
LOL WHAT I PAID FOR THIS RIDE ANYWAY LOL SO I SHOULD GET TO SIT HERE.HAH. LOL WHAT THE FINE NO BURGER DRESS THEN. I WILL DRESS YOUR DEADBODY IN A FLOWERY SHIRT. LOL.,0.0
Jio u cut hair 2moro,0.0
er. i juz rem.my  grandfather pass away less than 3 yrs ago so cannotbai nian.. (but pay visit shld be ok) ur family got observe thisrule?,0.0
"m oso alone now, waitin 4 my fren to pick me up...",0.0
"LOL what random qns!!! My bro keeps asking me stuff related to gameshe play like as if I'm very interested de haha! Chibi doesn't reallymind if my bro dun do things for me, I just really want him to studyhaha, ytd I move back home he bought me toblerone, so nice righthaha^^",0.0
"Haha. I was just passing e msg for her. Ok, noted. Will let her know. Hope you have a great day.",0.0
"Haha awesome, be there in a minute",0.0
s ya headache? go and eat 2 more panadol and go to slp early k..,0.0
i will come at four later,0.0
Wah the picture abit hard to edit liao.abit bo ko leng paint in details lol.its like missing quite a big chunk.haha.,0.0
" Sup, wanna grab a bite 2 eat later? Tacos, perhaps?",0.0
"Oh. Icic. Haha. Don't feel sad lah, even if she doesn't appreciate,we appreciate! Haha. Btw, u very sotong loh. Actually gw told meyammy's bday is on  <#> th, i said no, chunmin said it's  <#> th. Thenit turn out to be really  <#> th. Haha. Omg then u become my sis inlaw ar? Haha. Which sis? Married one cannot intro leh. Haha. Lame lehu. I just kidding lah. U guess i which year loh.. Haha.",0.0
muacksss! of coz read ur mind.hee,0.0
Hey.. PS I'll be a bit late. Overslept. Now at batok,0.0
"Anyway, let me know when you're done! I went to staffroom le!",0.0
"Qi hao said he tonight got something on, can tmr watch?",0.0
Poke u!! Hee. Mug mug. Now we going to drink bubble tea.,0.0
"Neh,only Yuanhan. Yuxiang went out already. Yeah now I know:(",0.0
My sister cleared two round in birla soft yesterday.,0.0
Yaar my brother got an offer from Dublin,0.0
Where is my yeitwo ?? Kisses for u,0.0
"Ok Andreu, u then atend 2 ur studies. May God bles u. Bye",0.0
Quite ok... Nothing much exciting recently though.  Juz waiting eagerly for my ord. One more year to go.... Haha. Wat did ÃÂ¼ buy today?,0.0
Lol.we dun have other choice liao oso.if he still say not enuff oso dunno how sia.,0.0
Yup. U reaching. We order some durian pastry already. U come quick.,0.0
Wah he so ti3 tie1... Hee...,0.0
Free one ah?,0.0
E title of e book is harry potter and e order of phoenix... Got den buy lor...,0.0
Haha earliest day. The rest at least  <#> pm!,0.0
Thanks for loving me so. You rock,0.0
Hmm mayb I can make it. Need take wad bus,0.0
If we were to go out now would you be in the mood to talk?,0.0
"Oh! Dun fall sick! If I'm not there at 4, can call Edwin tay for meask him open the room?",0.0
I already got it. 2 to 3,0.0
hello manish have dinner at hotel today,0.0
Good now we can get in the shower!,0.0
Still on the way,0.0
"Haha okay! Wow haha I dreamt of you, but I forgot what liao!",0.0
Oh meet at lt <#> a.,0.0
It's she staying tonight?,0.0
"Hey machan, gentle reminder.. we meet in  <#>  mind at noc alumnihouse (usual place near PGP)",0.0
Yeah. Tmr I will also go down bss to collect the forms.,0.0
Its still at west coast park right?,0.0
Ello check out fb de message in case u all haven see!,0.0
I'll try to give you an update soon. ,0.0
Haha yeah! Widgets are stuff that iphone dont have. X?,0.0
Hey what r doing? I'm feeling very happy 2day..Neenga illathane..:-) where r u now?b happy without thinking of any demons..bye da..god bles u,0.0
"hello, when will you come here?",0.0
Ya.. so I keep if there?,0.0
am new here.,0.0
I may not be going today :/ too much work to do,0.0
HUH then we go on Monday won't disturb him??,0.0
He knows i'm married to you on fb!! LOL,0.0
Eh can! Shaohao ordering food at nite so we jus go Spencer hse lo,0.0
"Hi Ricky, can I get a firm date and time for the bathtub polishing?We are still waiting for your people to fix this outstanding itemsince 3 weeks now.  Also what about the other items that I mentionedearlier?  Please reply.  Thanks",0.0
"Muaaaaaahhhhh, Calling you on WhatsApp",0.0
"Sorry pa, i dont knw who ru pa?",0.0
"If not, we can wait for sometime.",0.0
Love you too,0.0
Eh let us know when u coming?,0.0
Hey... I post oredi...  So anticipate it within there few days lor...,0.0
Oops I mean the start up screen where the fujitsu logo pops up.,0.0
She said meet at <DECIMAL> ..,0.0
"By e way rain,whic part of thailand ur from?im from singapore",0.0
I got one miss call,0.0
"Sad sia. Just now took A2 bus right, ming fong came up and stood infront of me but she doesn't recognize me leh. Haha. What is doddle?",0.0
Oh lol.gd sia.recently everything oso like bo kio tio in time lol.,0.0
I'd it sad that really want to try this chalk now?,0.0
Lol ok lo short one we finalize on doing bachelor program and theinterview qn...  not enuff sleep for the past few day lah lol... uhaven reply me about ba Wang lol...sick still wanna go run tsk tsktsk,0.0
"Quite ok recently, nothing much. Wat abt you? How was yr trip?",0.0
"I went to iran to race in  <#> , all the girls in the team had to year veils also haha. Which part of thailand?",0.0
There's someone here that has a year  <#>  toyota camry like mr olayiwola's own. Mileage is  <#> k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0.0
"nn is hungry. me too. i dont have any money left, so maake sure there is still pizza left.",0.0
Yeah just reached. Unpacking stuff now.,0.0
Have dinner then. I had a snack. Quite full so will have something light later. Please eat your dinner first ok?,0.0
 You got this! ???? I believe in you!,0.0
Hey please tell me if the email to Eric is OK.,0.0
Ya. At bus stop le,0.0
Never sleeping early. Sleep is for the weak!,0.0
I sent my cares 2 d wind n asked it 2 pass them 2 u.So when u feel d Wind Blowing against ur Face.. That's Me saying Take Care... ,0.0
This will put more burden on taxpayers. ,0.0
lets meet at  pm in epgp lounge to discuss about our fa assignment ankur,0.0
Lol decide leh.if u all all dun wan to go then I oso dun go mah.then I need to go school.lol.,0.0
So you have take care yourself ok. if you olded no body want you,0.0
Those who din do e survey still nd to print not...,0.0
Woot! Ok I go Dbl check,0.0
Hey can meet  <DECIMAL>  instead? I'll be abit late..oops,0.0
"hihi, so are we meeting online today? u free now?",0.0
Hello radiance here. Are u going to sofra soon?,0.0
Do you mind if I ask what happened? You dont have to say if it is uncomfortable.,0.0
r u working in amk or bkt pj today? i need to pass you the gift karen gave...,0.0
Fyi I'm gonna call you sporadically starting at like  &lt,0.0
hahaha yeah! I really hope I have internet in nz haha><,0.0
